song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Tusa,KAROL G,1,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Alocao (With Bad Gyal),Omar Montes,2,Spain,2019-12-27,2020-01-03,Positive,https://genius.com/Genius-october-2019-singles-release-calendar-annotated
Dance Monkey,Tones And I,3,Spain,2019-12-27,2020-01-03,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
+,Aitana,4,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Aitana-and-ana-guerra-lo-malo-lyrics
Zorra,Bad Gyal,5,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Bad-gyal-zorra-lyrics
Vete,Bad Bunny,6,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Bad-bunny-vete-lyrics
Indeciso,Reik,7,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Reik-j-balvin-and-lalo-ebratt-indeciso-lyrics
Blanco,J Balvin,8,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/J-balvin-blanco-lyrics
China,Anuel AA,9,Spain,2019-12-27,2020-01-03,could not determine analysis,
Whine Up,Nicky Jam,10,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Nicky-jam-and-anuel-aa-whine-up-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,11,Spain,2019-12-27,2020-01-03,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Aventura,Lunay,12,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Lunay-ozuna-and-anuel-aa-aventura-lyrics
Hola - Remix,Dalex,13,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Easy - Remix,Jhay Cortez,14,Spain,2019-12-27,2020-01-03,could not determine analysis,
Si por mi fuera,Beret,15,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Beret-si-por-mi-fuera-lyrics
Fantasias,Rauw Alejandro,16,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Rueda,Chimbala,17,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Chimbala-rueda-lyrics
Adicto (with Anuel AA &amp; Ozuna),Tainy,18,Spain,2019-12-27,2020-01-03,could not determine analysis,
Se iluminaba,Fred De Palma,19,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Fred-de-palma-se-iluminaba-lyrics
Hasta Que Salga el Sol,Ozuna,20,Spain,2019-12-27,2020-01-03,Negative,https://genius.com/Ozuna-hasta-que-salga-el-sol-lyrics
Tusa,KAROL G,1,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Alocao (With Bad Gyal),Omar Montes,2,Spain,2020-01-03,2020-01-10,Positive,https://genius.com/Genius-october-2019-singles-release-calendar-annotated
Dance Monkey,Tones And I,3,Spain,2020-01-03,2020-01-10,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
+,Aitana,4,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Aitana-and-ana-guerra-lo-malo-lyrics
Zorra,Bad Gyal,5,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Bad-gyal-zorra-lyrics
Vete,Bad Bunny,6,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Bad-bunny-vete-lyrics
Indeciso,Reik,7,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Reik-j-balvin-and-lalo-ebratt-indeciso-lyrics
China,Anuel AA,8,Spain,2020-01-03,2020-01-10,could not determine analysis,
RITMO (Bad Boys For Life),Black Eyed Peas,9,Spain,2020-01-03,2020-01-10,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Whine Up,Nicky Jam,10,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Nicky-jam-and-anuel-aa-whine-up-lyrics
Blanco,J Balvin,11,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/J-balvin-blanco-lyrics
Hola - Remix,Dalex,12,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Si por mi fuera,Beret,13,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Beret-si-por-mi-fuera-lyrics
Aventura,Lunay,14,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Lunay-ozuna-and-anuel-aa-aventura-lyrics
Easy - Remix,Jhay Cortez,15,Spain,2020-01-03,2020-01-10,could not determine analysis,
Fantasias,Rauw Alejandro,16,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Se iluminaba,Fred De Palma,17,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Fred-de-palma-se-iluminaba-lyrics
Rueda,Chimbala,18,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Chimbala-rueda-lyrics
Sigues Con El,Dímelo Flow,19,Spain,2020-01-03,2020-01-10,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Adicto (with Anuel AA &amp; Ozuna),Tainy,20,Spain,2020-01-03,2020-01-10,could not determine analysis,
Tusa,KAROL G,1,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Alocao (With Bad Gyal),Omar Montes,2,Spain,2020-01-10,2020-01-17,Positive,https://genius.com/Genius-october-2019-singles-release-calendar-annotated
Dance Monkey,Tones And I,3,Spain,2020-01-10,2020-01-17,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
+,Aitana,4,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Aitana-and-ana-guerra-lo-malo-lyrics
Indeciso,Reik,5,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Reik-j-balvin-and-lalo-ebratt-indeciso-lyrics
Zorra,Bad Gyal,6,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Bad-gyal-zorra-lyrics
Blanco,J Balvin,7,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/J-balvin-blanco-lyrics
Vete,Bad Bunny,8,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Bad-bunny-vete-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,9,Spain,2020-01-10,2020-01-17,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Hola - Remix,Dalex,10,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Whine Up,Nicky Jam,11,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Nicky-jam-and-anuel-aa-whine-up-lyrics
China,Anuel AA,12,Spain,2020-01-10,2020-01-17,could not determine analysis,
Si por mi fuera,Beret,13,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Beret-si-por-mi-fuera-lyrics
Se iluminaba,Fred De Palma,14,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Fred-de-palma-se-iluminaba-lyrics
Morado,J Balvin,15,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/J-balvin-morado-lyrics
Aventura,Lunay,16,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Lunay-ozuna-and-anuel-aa-aventura-lyrics
Sigues Con El,Dímelo Flow,17,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Easy - Remix,Jhay Cortez,18,Spain,2020-01-10,2020-01-17,could not determine analysis,
Fantasias,Rauw Alejandro,19,Spain,2020-01-10,2020-01-17,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Muévelo,Nicky Jam,20,Spain,2020-01-10,2020-01-17,Positive,https://genius.com/Daddy-yankee-and-nicky-jam-muevelo-lyrics
Tusa,KAROL G,1,Spain,2020-01-17,2020-01-24,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Me Gusta,Shakira,2,Spain,2020-01-17,2020-01-24,Negative,https://genius.com/Shakira-and-anuel-aa-me-gusta-lyrics
Morado,J Balvin,3,Spain,2020-01-17,2020-01-24,Negative,https://genius.com/J-balvin-morado-lyrics
Alocao (With Bad Gyal),Omar Montes,4,Spain,2020-01-17,2020-01-24,Positive,https://genius.com/Genius-october-2019-singles-release-calendar-annotated
Dance Monkey,Tones And I,5,Spain,2020-01-17,2020-01-24,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
+,Aitana,6,Spain,2020-01-17,2020-01-24,Negative,https://genius.com/Aitana-and-ana-guerra-lo-malo-lyrics
Blanco,J Balvin,7,Spain,2020-01-17,2020-01-24,Negative,https://genius.com/J-balvin-blanco-lyrics
