song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Tusa,KAROL G,1,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Ignorantes,Bad Bunny,2,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Bad-bunny-and-sech-ignorantes-lyrics
Sigues Con El,Dímelo Flow,3,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Dance Monkey,Tones And I,4,Mexico,2020-02-21,2020-02-28,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Blinding Lights,The Weeknd,5,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Morado,J Balvin,6,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/J-balvin-morado-lyrics
Vete,Bad Bunny,7,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Bad-bunny-vete-lyrics
Don't Start Now,Dua Lipa,8,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Fantasias,Rauw Alejandro,9,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Hola - Remix,Dalex,10,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Pa' Olvidarme De Ella,Piso 21,11,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Piso-21-and-christian-nodal-pa-olvidarme-de-ella-lyrics
No Me Conoce - Remix,Jhay Cortez,12,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Jhay-cortez-j-balvin-and-bad-bunny-no-me-conoce-remix-lyrics
Sodio,Danna Paola,13,Mexico,2020-02-21,2020-02-28,Positive,https://genius.com/Danna-paola-sodio-lyrics
LA CANCIÓN,J Balvin,14,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/J-balvin-and-bad-bunny-la-cancion-lyrics
Callaita,Bad Bunny,15,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Bad-bunny-and-tainy-callaita-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,16,Mexico,2020-02-21,2020-02-28,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Oye Pablo,Danna Paola,17,Mexico,2020-02-21,2020-02-28,Negative,https://genius.com/Danna-paola-oye-pablo-lyrics
China,Anuel AA,18,Mexico,2020-02-21,2020-02-28,could not determine analysis,
Muévelo,Nicky Jam,19,Mexico,2020-02-21,2020-02-28,Positive,https://genius.com/Daddy-yankee-and-nicky-jam-muevelo-lyrics
Keii,Anuel AA,20,Mexico,2020-02-21,2020-02-28,Positive,https://genius.com/Anuel-aa-keii-lyrics
Si Veo a Tu Mamá,Bad Bunny,1,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-si-veo-a-tu-mama-lyrics
Ignorantes,Bad Bunny,2,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-and-sech-ignorantes-lyrics
La Difícil,Bad Bunny,3,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-la-dificil-lyrics
Vete,Bad Bunny,4,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-vete-lyrics
La Santa,Bad Bunny,5,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-and-daddy-yankee-la-santa-lyrics
Tusa,KAROL G,6,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Pero Ya No,Bad Bunny,7,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-pero-ya-no-lyrics
René,Residente,8,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Residente-rene-lyrics
Yo Perreo Sola,Bad Bunny,9,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-yo-perreo-sola-lyrics
Sigues Con El,Dímelo Flow,10,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Safaera,Bad Bunny,11,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-jowell-and-randy-and-nengo-flow-safaera-lyrics
Blinding Lights,The Weeknd,12,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Rojo,J Balvin,13,Mexico,2020-02-28,2020-03-06,Neutral,https://genius.com/J-balvin-rojo-lyrics
Dance Monkey,Tones And I,14,Mexico,2020-02-28,2020-03-06,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Morado,J Balvin,15,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/J-balvin-morado-lyrics
Bichiyal,Bad Bunny,16,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-and-yaviah-bichiyal-lyrics
Soliá,Bad Bunny,17,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-solia-lyrics
A Tu Merced,Bad Bunny,18,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Bad-bunny-a-tu-merced-lyrics
Don't Start Now,Dua Lipa,19,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
&lt;3,Bad Bunny,20,Mexico,2020-02-28,2020-03-06,Negative,https://genius.com/Harmony-korine-gummo-script-annotated
Si Veo a Tu Mamá,Bad Bunny,1,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Bad-bunny-si-veo-a-tu-mama-lyrics
Safaera,Bad Bunny,2,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Bad-bunny-jowell-and-randy-and-nengo-flow-safaera-lyrics
Se Me Olvidó,Christian Nodal,3,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Christian-nodal-se-me-olvido-lyrics
La Difícil,Bad Bunny,4,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Bad-bunny-la-dificil-lyrics
Ignorantes,Bad Bunny,5,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Bad-bunny-and-sech-ignorantes-lyrics
Tusa,KAROL G,6,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
La Santa,Bad Bunny,7,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Bad-bunny-and-daddy-yankee-la-santa-lyrics
Vete,Bad Bunny,8,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Bad-bunny-vete-lyrics
Yo Perreo Sola,Bad Bunny,9,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Bad-bunny-yo-perreo-sola-lyrics
Sigues Con El,Dímelo Flow,10,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Pero Ya No,Bad Bunny,11,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Bad-bunny-pero-ya-no-lyrics
Blinding Lights,The Weeknd,12,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Rojo,J Balvin,13,Mexico,2020-03-06,2020-03-13,Neutral,https://genius.com/J-balvin-rojo-lyrics
Dance Monkey,Tones And I,14,Mexico,2020-03-06,2020-03-13,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Morado,J Balvin,15,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/J-balvin-morado-lyrics
Pa' Olvidarme De Ella,Piso 21,16,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Piso-21-and-christian-nodal-pa-olvidarme-de-ella-lyrics
Don't Start Now,Dua Lipa,17,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
A Tu Merced,Bad Bunny,18,Mexico,2020-03-06,2020-03-13,Negative,https://genius.com/Bad-bunny-a-tu-merced-lyrics
