song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Dance Monkey,Tones And I,1,South afrika,2019-12-27,2020-01-03,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Circles,Post Malone,2,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Post-malone-circles-lyrics
Memories,Maroon 5,3,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Maroon-5-memories-lyrics
Lorch,Kabza De Small,4,South afrika,2019-12-27,2020-01-03,Negative,https://genius.com/Kabza-de-small-x-dj-maphorisa-lorch-lyrics
Señorita,Shawn Mendes,5,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
Falling,Trevor Daniel,6,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Trevor-daniel-falling-lyrics
ROXANNE,Arizona Zervas,7,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
Beautiful People (feat. Khalid),Ed Sheeran,8,South afrika,2019-12-27,2020-01-03,could not determine analysis,
Don't Start Now,Dua Lipa,9,South afrika,2019-12-27,2020-01-03,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Akulaleki,Samthing Soweto,10,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Samthing-soweto-akulaleki-lyrics
Jerusalem,Master KG,11,South afrika,2019-12-27,2020-01-03,Neutral,https://genius.com/Master-kg-jerusalem-lyrics
Someone You Loved,Lewis Capaldi,12,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Lewis-capaldi-someone-you-loved-lyrics
Tender Love (feat. DJ Maphorisa &amp; Kabza De Small),Sha Sha,13,South afrika,2019-12-27,2020-01-03,could not determine analysis,
Labantwana Ama Uber,Semi Tee,14,South afrika,2019-12-27,2020-01-03,could not determine analysis,
everything i wanted,Billie Eilish,15,South afrika,2019-12-27,2020-01-03,Negative,https://genius.com/Billie-eilish-everything-i-wanted-lyrics
Nana Thula,Kabza De Small,16,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Kabza-de-small-x-dj-maphorisa-nana-thula-lyrics
bad guy,Billie Eilish,17,South afrika,2019-12-27,2020-01-03,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Lose You To Love Me,Selena Gomez,18,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Selena-gomez-lose-you-to-love-me-lyrics
I Don't Care (with Justin Bieber),Ed Sheeran,19,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Spotify-new-music-friday-05-10-19-annotated
How Do You Sleep?,Sam Smith,20,South afrika,2019-12-27,2020-01-03,Positive,https://genius.com/Sam-smith-how-do-you-sleep-lyrics
Dance Monkey,Tones And I,1,South afrika,2020-01-03,2020-01-10,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Circles,Post Malone,2,South afrika,2020-01-03,2020-01-10,Positive,https://genius.com/Post-malone-circles-lyrics
Memories,Maroon 5,3,South afrika,2020-01-03,2020-01-10,Positive,https://genius.com/Maroon-5-memories-lyrics
The Box,Roddy Ricch,4,South afrika,2020-01-03,2020-01-10,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Falling,Trevor Daniel,5,South afrika,2020-01-03,2020-01-10,Positive,https://genius.com/Trevor-daniel-falling-lyrics
ROXANNE,Arizona Zervas,6,South afrika,2020-01-03,2020-01-10,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
Don't Start Now,Dua Lipa,7,South afrika,2020-01-03,2020-01-10,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Señorita,Shawn Mendes,8,South afrika,2020-01-03,2020-01-10,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
Yummy,Justin Bieber,9,South afrika,2020-01-03,2020-01-10,Positive,https://genius.com/Justin-bieber-yummy-lyrics
Beautiful People (feat. Khalid),Ed Sheeran,10,South afrika,2020-01-03,2020-01-10,could not determine analysis,
everything i wanted,Billie Eilish,11,South afrika,2020-01-03,2020-01-10,Negative,https://genius.com/Billie-eilish-everything-i-wanted-lyrics
Someone You Loved,Lewis Capaldi,12,South afrika,2020-01-03,2020-01-10,Positive,https://genius.com/Lewis-capaldi-someone-you-loved-lyrics
Blinding Lights,The Weeknd,13,South afrika,2020-01-03,2020-01-10,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Lose You To Love Me,Selena Gomez,14,South afrika,2020-01-03,2020-01-10,Positive,https://genius.com/Selena-gomez-lose-you-to-love-me-lyrics
My Oh My (feat. DaBaby),Camila Cabello,15,South afrika,2020-01-03,2020-01-10,Neutral,https://genius.com/Camila-cabello-my-oh-my-ft-dababy-and-selena-gomez-lyrics
Lorch,Kabza De Small,16,South afrika,2020-01-03,2020-01-10,Negative,https://genius.com/Kabza-de-small-x-dj-maphorisa-lorch-lyrics
bad guy,Billie Eilish,17,South afrika,2020-01-03,2020-01-10,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
I Don't Care (with Justin Bieber),Ed Sheeran,18,South afrika,2020-01-03,2020-01-10,Positive,https://genius.com/Spotify-new-music-friday-05-10-19-annotated
How Do You Sleep?,Sam Smith,19,South afrika,2020-01-03,2020-01-10,Positive,https://genius.com/Sam-smith-how-do-you-sleep-lyrics
