song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,1,Argentina,2019-11-29,2019-12-06,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Fantasias,Rauw Alejandro,2,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Que Tire Pa Lante,Daddy Yankee,3,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Daddy-yankee-que-tire-pa-lante-lyrics
Fresa,TINI,4,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Tini-fresa-lyrics
China,Anuel AA,5,Argentina,2019-11-29,2019-12-06,could not determine analysis,
Hola - Remix,Dalex,6,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Adicto (with Anuel AA &amp; Ozuna),Tainy,7,Argentina,2019-11-29,2019-12-06,could not determine analysis,
Tusa,KAROL G,8,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Quizas,Rich Music LTD,9,Argentina,2019-11-29,2019-12-06,Positive,https://genius.com/Rich-music-ltd-dalex-and-sech-quizas-lyrics
Si Te Vas,Sech,10,Argentina,2019-11-29,2019-12-06,Positive,https://genius.com/Sech-and-ozuna-si-te-vas-lyrics
Goteo,Duki,11,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Duki-goteo-lyrics
Vete,Bad Bunny,12,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Bad-bunny-vete-lyrics
"John C: Bzrp Music Sessions, Vol. 18",Bizarrap,13,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Bizarrap-and-john-c-john-c-bzrp-music-sessions-vol-18-lyrics
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,14,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Justin-quiles-dj-no-pare-remix-lyrics
Tutu,Camilo,15,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Camilo-and-pedro-capo-tutu-lyrics
Bellaquita - Remix,Dalex,16,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Dalex-lenny-tavarez-and-anitta-bellaquita-remix-lyrics
Aventura,Lunay,17,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Lunay-ozuna-and-anuel-aa-aventura-lyrics
No Me Conoce - Remix,Jhay Cortez,18,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Jhay-cortez-j-balvin-and-bad-bunny-no-me-conoce-remix-lyrics
Oye,TINI,19,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Tini-and-sebastian-yatra-oye-lyrics
Whine Up,Nicky Jam,20,Argentina,2019-11-29,2019-12-06,Negative,https://genius.com/Nicky-jam-and-anuel-aa-whine-up-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,1,Argentina,2019-12-06,2019-12-13,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Fantasias,Rauw Alejandro,2,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Hola - Remix,Dalex,3,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Tusa,KAROL G,4,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Que Tire Pa Lante,Daddy Yankee,5,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Daddy-yankee-que-tire-pa-lante-lyrics
China,Anuel AA,6,Argentina,2019-12-06,2019-12-13,could not determine analysis,
Fresa,TINI,7,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Tini-fresa-lyrics
Vete,Bad Bunny,8,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Bad-bunny-vete-lyrics
Adicto (with Anuel AA &amp; Ozuna),Tainy,9,Argentina,2019-12-06,2019-12-13,could not determine analysis,
Goteo,Duki,10,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Duki-goteo-lyrics
Bellaquita - Remix,Dalex,11,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Dalex-lenny-tavarez-and-anitta-bellaquita-remix-lyrics
Quizas,Rich Music LTD,12,Argentina,2019-12-06,2019-12-13,Positive,https://genius.com/Rich-music-ltd-dalex-and-sech-quizas-lyrics
Tutu,Camilo,13,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Camilo-and-pedro-capo-tutu-lyrics
Si Te Vas,Sech,14,Argentina,2019-12-06,2019-12-13,Positive,https://genius.com/Sech-and-ozuna-si-te-vas-lyrics
Dance Monkey,Tones And I,15,Argentina,2019-12-06,2019-12-13,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,16,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Justin-quiles-dj-no-pare-remix-lyrics
No Me Conoce - Remix,Jhay Cortez,17,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Jhay-cortez-j-balvin-and-bad-bunny-no-me-conoce-remix-lyrics
Aventura,Lunay,18,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Lunay-ozuna-and-anuel-aa-aventura-lyrics
LA CANCIÓN,J Balvin,19,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/J-balvin-and-bad-bunny-la-cancion-lyrics
"John C: Bzrp Music Sessions, Vol. 18",Bizarrap,20,Argentina,2019-12-06,2019-12-13,Negative,https://genius.com/Bizarrap-and-john-c-john-c-bzrp-music-sessions-vol-18-lyrics
Tusa,KAROL G,1,Argentina,2019-12-13,2019-12-20,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,2,Argentina,2019-12-13,2019-12-20,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Fantasias,Rauw Alejandro,3,Argentina,2019-12-13,2019-12-20,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Hola - Remix,Dalex,4,Argentina,2019-12-13,2019-12-20,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Que Tire Pa Lante,Daddy Yankee,5,Argentina,2019-12-13,2019-12-20,Negative,https://genius.com/Daddy-yankee-que-tire-pa-lante-lyrics
China,Anuel AA,6,Argentina,2019-12-13,2019-12-20,could not determine analysis,
Fresa,TINI,7,Argentina,2019-12-13,2019-12-20,Negative,https://genius.com/Tini-fresa-lyrics
Vete,Bad Bunny,8,Argentina,2019-12-13,2019-12-20,Negative,https://genius.com/Bad-bunny-vete-lyrics
