song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Paaristõuked,5MIINUST,1,Estonia,2020-01-24,2020-01-31,Negative,https://genius.com/5miinust-paaristouked-lyrics
Blinding Lights,The Weeknd,2,Estonia,2020-01-24,2020-01-31,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
The Box,Roddy Ricch,3,Estonia,2020-01-24,2020-01-31,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
everything i wanted,Billie Eilish,4,Estonia,2020-01-24,2020-01-31,Negative,https://genius.com/Billie-eilish-everything-i-wanted-lyrics
Godzilla (feat. Juice WRLD),Eminem,5,Estonia,2020-01-24,2020-01-31,Neutral,https://genius.com/Mcdicon-russian-cover-godzilla-eminem-feat-juice-wrld-lyrics
Falling,Trevor Daniel,6,Estonia,2020-01-24,2020-01-31,Positive,https://genius.com/Trevor-daniel-falling-lyrics
ROXANNE,Arizona Zervas,7,Estonia,2020-01-24,2020-01-31,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
Aluspükse,5MIINUST,8,Estonia,2020-01-24,2020-01-31,Negative,https://genius.com/5miinust-aluspukse-lyrics
Dance Monkey,Tones And I,9,Estonia,2020-01-24,2020-01-31,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Life Is Good (feat. Drake),Future,10,Estonia,2020-01-24,2020-01-31,Positive,https://genius.com/Genius-russian-translations-future-life-is-good-ft-drake-lyrics
Roses - Imanbek Remix,SAINt JHN,11,Estonia,2020-01-24,2020-01-31,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Don't Start Now,Dua Lipa,12,Estonia,2020-01-24,2020-01-31,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
für Oksana,Nublu,13,Estonia,2020-01-24,2020-01-31,Neutral,https://genius.com/Nublu-fur-oksana-lyrics
bad guy,Billie Eilish,14,Estonia,2020-01-24,2020-01-31,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Circles,Post Malone,15,Estonia,2020-01-24,2020-01-31,Positive,https://genius.com/Post-malone-circles-lyrics
You should be sad,Halsey,16,Estonia,2020-01-24,2020-01-31,Negative,https://genius.com/Halsey-you-should-be-sad-lyrics
Nagu kuu,AG,17,Estonia,2020-01-24,2020-01-31,Positive,https://genius.com/Silver-ag-orissaar-nagu-kuu-lyrics
Yummy,Justin Bieber,18,Estonia,2020-01-24,2020-01-31,Positive,https://genius.com/Justin-bieber-yummy-lyrics
Ride It,Regard,19,Estonia,2020-01-24,2020-01-31,Negative,https://genius.com/Regard-ride-it-lyrics
Adore You,Harry Styles,20,Estonia,2020-01-24,2020-01-31,Positive,https://genius.com/Harry-styles-adore-you-lyrics
Paaristõuked,5MIINUST,1,Estonia,2020-01-31,2020-02-07,Negative,https://genius.com/5miinust-paaristouked-lyrics
Blinding Lights,The Weeknd,2,Estonia,2020-01-31,2020-02-07,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
The Box,Roddy Ricch,3,Estonia,2020-01-31,2020-02-07,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
everything i wanted,Billie Eilish,4,Estonia,2020-01-31,2020-02-07,Negative,https://genius.com/Billie-eilish-everything-i-wanted-lyrics
Falling,Trevor Daniel,5,Estonia,2020-01-31,2020-02-07,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Godzilla (feat. Juice WRLD),Eminem,6,Estonia,2020-01-31,2020-02-07,Neutral,https://genius.com/Mcdicon-russian-cover-godzilla-eminem-feat-juice-wrld-lyrics
Don't Start Now,Dua Lipa,7,Estonia,2020-01-31,2020-02-07,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Roses - Imanbek Remix,SAINt JHN,8,Estonia,2020-01-31,2020-02-07,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Aluspükse,5MIINUST,9,Estonia,2020-01-31,2020-02-07,Negative,https://genius.com/5miinust-aluspukse-lyrics
ROXANNE,Arizona Zervas,10,Estonia,2020-01-31,2020-02-07,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
Dance Monkey,Tones And I,11,Estonia,2020-01-31,2020-02-07,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
für Oksana,Nublu,12,Estonia,2020-01-31,2020-02-07,Neutral,https://genius.com/Nublu-fur-oksana-lyrics
Life Is Good (feat. Drake),Future,13,Estonia,2020-01-31,2020-02-07,Positive,https://genius.com/Genius-russian-translations-future-life-is-good-ft-drake-lyrics
Physical,Dua Lipa,14,Estonia,2020-01-31,2020-02-07,Positive,https://genius.com/Dua-lipa-physical-lyrics
Circles,Post Malone,15,Estonia,2020-01-31,2020-02-07,Positive,https://genius.com/Post-malone-circles-lyrics
Yummy,Justin Bieber,16,Estonia,2020-01-31,2020-02-07,Positive,https://genius.com/Justin-bieber-yummy-lyrics
You should be sad,Halsey,17,Estonia,2020-01-31,2020-02-07,Negative,https://genius.com/Halsey-you-should-be-sad-lyrics
Adore You,Harry Styles,18,Estonia,2020-01-31,2020-02-07,Positive,https://genius.com/Harry-styles-adore-you-lyrics
bad guy,Billie Eilish,19,Estonia,2020-01-31,2020-02-07,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Nagu kuu,AG,20,Estonia,2020-01-31,2020-02-07,Positive,https://genius.com/Silver-ag-orissaar-nagu-kuu-lyrics
Blinding Lights,The Weeknd,1,Estonia,2020-02-07,2020-02-14,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Paaristõuked,5MIINUST,2,Estonia,2020-02-07,2020-02-14,Negative,https://genius.com/5miinust-paaristouked-lyrics
The Box,Roddy Ricch,3,Estonia,2020-02-07,2020-02-14,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
everything i wanted,Billie Eilish,4,Estonia,2020-02-07,2020-02-14,Negative,https://genius.com/Billie-eilish-everything-i-wanted-lyrics
Falling,Trevor Daniel,5,Estonia,2020-02-07,2020-02-14,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Don't Start Now,Dua Lipa,6,Estonia,2020-02-07,2020-02-14,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Roses - Imanbek Remix,SAINt JHN,7,Estonia,2020-02-07,2020-02-14,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Godzilla (feat. Juice WRLD),Eminem,8,Estonia,2020-02-07,2020-02-14,Neutral,https://genius.com/Mcdicon-russian-cover-godzilla-eminem-feat-juice-wrld-lyrics
Run,Joji,9,Estonia,2020-02-07,2020-02-14,Negative,https://genius.com/Joji-run-lyrics
ROXANNE,Arizona Zervas,10,Estonia,2020-02-07,2020-02-14,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
Aluspükse,5MIINUST,11,Estonia,2020-02-07,2020-02-14,Negative,https://genius.com/5miinust-aluspukse-lyrics
Dance Monkey,Tones And I,12,Estonia,2020-02-07,2020-02-14,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Life Is Good (feat. Drake),Future,13,Estonia,2020-02-07,2020-02-14,Positive,https://genius.com/Genius-russian-translations-future-life-is-good-ft-drake-lyrics
für Oksana,Nublu,14,Estonia,2020-02-07,2020-02-14,Neutral,https://genius.com/Nublu-fur-oksana-lyrics
Physical,Dua Lipa,15,Estonia,2020-02-07,2020-02-14,Positive,https://genius.com/Dua-lipa-physical-lyrics
Circles,Post Malone,16,Estonia,2020-02-07,2020-02-14,Positive,https://genius.com/Post-malone-circles-lyrics
Adore You,Harry Styles,17,Estonia,2020-02-07,2020-02-14,Positive,https://genius.com/Harry-styles-adore-you-lyrics
Intentions,Justin Bieber,18,Estonia,2020-02-07,2020-02-14,Positive,https://genius.com/Justin-bieber-intentions-lyrics
You should be sad,Halsey,19,Estonia,2020-02-07,2020-02-14,Negative,https://genius.com/Halsey-you-should-be-sad-lyrics
Say So,Doja Cat,20,Estonia,2020-02-07,2020-02-14,Positive,https://genius.com/Doja-cat-say-so-lyrics
No Time To Die,Billie Eilish,1,Estonia,2020-02-14,2020-02-21,Negative,https://genius.com/Billie-eilish-no-time-to-die-lyrics
Blinding Lights,The Weeknd,2,Estonia,2020-02-14,2020-02-21,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Paaristõuked,5MIINUST,3,Estonia,2020-02-14,2020-02-21,Negative,https://genius.com/5miinust-paaristouked-lyrics
The Box,Roddy Ricch,4,Estonia,2020-02-14,2020-02-21,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
everything i wanted,Billie Eilish,5,Estonia,2020-02-14,2020-02-21,Negative,https://genius.com/Billie-eilish-everything-i-wanted-lyrics
Falling,Trevor Daniel,6,Estonia,2020-02-14,2020-02-21,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Roses - Imanbek Remix,SAINt JHN,7,Estonia,2020-02-14,2020-02-21,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Don't Start Now,Dua Lipa,8,Estonia,2020-02-14,2020-02-21,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Aluspükse,5MIINUST,9,Estonia,2020-02-14,2020-02-21,Negative,https://genius.com/5miinust-aluspukse-lyrics
Intentions (feat. Quavo),Justin Bieber,10,Estonia,2020-02-14,2020-02-21,Positive,https://genius.com/Justin-bieber-and-quavo-intentions-lyrics
ROXANNE,Arizona Zervas,11,Estonia,2020-02-14,2020-02-21,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
Dance Monkey,Tones And I,12,Estonia,2020-02-14,2020-02-21,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Godzilla (feat. Juice WRLD),Eminem,13,Estonia,2020-02-14,2020-02-21,Neutral,https://genius.com/Mcdicon-russian-cover-godzilla-eminem-feat-juice-wrld-lyrics
Life Is Good (feat. Drake),Future,14,Estonia,2020-02-14,2020-02-21,Positive,https://genius.com/Genius-russian-translations-future-life-is-good-ft-drake-lyrics
für Oksana,Nublu,15,Estonia,2020-02-14,2020-02-21,Neutral,https://genius.com/Nublu-fur-oksana-lyrics
Adore You,Harry Styles,16,Estonia,2020-02-14,2020-02-21,Positive,https://genius.com/Harry-styles-adore-you-lyrics
Circles,Post Malone,17,Estonia,2020-02-14,2020-02-21,Positive,https://genius.com/Post-malone-circles-lyrics
Say So,Doja Cat,18,Estonia,2020-02-14,2020-02-21,Positive,https://genius.com/Doja-cat-say-so-lyrics
Yummy,Justin Bieber,19,Estonia,2020-02-14,2020-02-21,Positive,https://genius.com/Justin-bieber-yummy-lyrics
Physical,Dua Lipa,20,Estonia,2020-02-14,2020-02-21,Positive,https://genius.com/Dua-lipa-physical-lyrics
