song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Black Swan,BTS,1,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Bts-black-swan-lyrics
Dance Monkey,Tones And I,2,Vietnam,2020-01-24,2020-01-31,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Lối Nhỏ,Đen,3,Vietnam,2020-01-24,2020-01-31,Neutral,https://genius.com/En-loi-nho-lyrics
Señorita,Shawn Mendes,4,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
Psycho,Red Velvet,5,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Red-velvet-psycho-lyrics
Có Chàng Trai Viết Lên Cây,Phan Mạnh Quỳnh,6,Vietnam,2020-01-24,2020-01-31,Neutral,https://genius.com/Phan-manh-quynh-co-chang-trai-viet-len-cay-lyrics
Duyen Am,Hoang Thuy Linh,7,Vietnam,2020-01-24,2020-01-31,Neutral,https://genius.com/Hoang-thuy-linh-duyen-am-love-of-ghosts-lyrics
Memories,Maroon 5,8,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Maroon-5-memories-lyrics
Bài Này Chill Phết,Đen,9,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/En-bai-nay-chill-phet-lyrics
Yummy,Justin Bieber,10,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Justin-bieber-yummy-lyrics
bad guy,Billie Eilish,11,Vietnam,2020-01-24,2020-01-31,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Em Day Chang Phai Thuy Kieu,Hoang Thuy Linh,12,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Phuc-du-ruou-phat-lyrics
Mascara,Chillies,13,Vietnam,2020-01-24,2020-01-31,Neutral,https://genius.com/Chillies-mascara-lyrics
Hãy Trao Cho Anh,Sơn Tùng M-TP,14,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Son-tung-m-tp-hay-trao-cho-anh-lyrics
De Mi Noi Cho Ma Nghe,Hoang Thuy Linh,15,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Justatee-lam-gi-phai-hot-lyrics
Làm Gì Phải Hốt,JustaTee,16,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Justatee-lam-gi-phai-hot-lyrics
Đi Đu Đưa Đi,Bich Phuong,17,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Bich-phuong-i-u-ua-i-lyrics
Any song,ZICO,18,Vietnam,2020-01-24,2020-01-31,Negative,https://genius.com/Zico-any-song-lyrics
7 rings,Ariana Grande,19,Vietnam,2020-01-24,2020-01-31,Positive,https://genius.com/Ariana-grande-7-rings-lyrics
everything i wanted,Billie Eilish,20,Vietnam,2020-01-24,2020-01-31,Negative,https://genius.com/Billie-eilish-everything-i-wanted-lyrics
Black Swan,BTS,1,Vietnam,2020-01-31,2020-02-07,Positive,https://genius.com/Bts-black-swan-lyrics
Dance Monkey,Tones And I,2,Vietnam,2020-01-31,2020-02-07,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Lối Nhỏ,Đen,3,Vietnam,2020-01-31,2020-02-07,Neutral,https://genius.com/En-loi-nho-lyrics
Señorita,Shawn Mendes,4,Vietnam,2020-01-31,2020-02-07,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
Psycho,Red Velvet,5,Vietnam,2020-01-31,2020-02-07,Positive,https://genius.com/Red-velvet-psycho-lyrics
Memories,Maroon 5,6,Vietnam,2020-01-31,2020-02-07,Positive,https://genius.com/Maroon-5-memories-lyrics
Duyen Am,Hoang Thuy Linh,7,Vietnam,2020-01-31,2020-02-07,Neutral,https://genius.com/Hoang-thuy-linh-duyen-am-love-of-ghosts-lyrics
