song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,1,Brazil,2020-04-17,2020-04-24,could not determine analysis,
Don't Start Now,Dua Lipa,2,Brazil,2020-04-17,2020-04-24,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Liberdade Provisória - Ao Vivo,Henrique &amp; Juliano,3,Brazil,2020-04-17,2020-04-24,could not determine analysis,
BRABA,Luísa Sonza,4,Brazil,2020-04-17,2020-04-24,Negative,https://genius.com/Luisa-sonza-braba-lyrics
Rave de Favela (feat. BEAM),Major Lazer,5,Brazil,2020-04-17,2020-04-24,Negative,https://genius.com/Mc-lan-rave-de-favela-lyrics
Graveto - Ao Vivo,Marília Mendonça,6,Brazil,2020-04-17,2020-04-24,could not determine analysis,
Litrão - Ao Vivo,Matheus &amp; Kauan,7,Brazil,2020-04-17,2020-04-24,could not determine analysis,
Tudo no Sigilo,Vytinho NG,8,Brazil,2020-04-17,2020-04-24,Negative,https://genius.com/Vytinho-ng-tudo-no-sigilo-lyrics
S de Saudade,Luíza &amp; Maurílio,9,Brazil,2020-04-17,2020-04-24,could not determine analysis,
Te Prometo,Dennis DJ,10,Brazil,2020-04-17,2020-04-24,Neutral,https://genius.com/Dennis-dj-te-prometo-lyrics
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto &amp; Cristiano,11,Brazil,2020-04-17,2020-04-24,could not determine analysis,
Ranking,Jorge &amp; Mateus,12,Brazil,2020-04-17,2020-04-24,could not determine analysis,
Volta por Baixo - Ao Vivo,Henrique &amp; Juliano,13,Brazil,2020-04-17,2020-04-24,could not determine analysis,
Com ou Sem Mim - Ao Vivo,Gustavo Mioto,14,Brazil,2020-04-17,2020-04-24,Negative,https://genius.com/Genius-brasil-lancamentos-musicais-de-2016-annotated
SENTADÃO,Pedro Sampaio,15,Brazil,2020-04-17,2020-04-24,Negative,https://genius.com/Pedro-sampaio-sentadao-lyrics
Dance Monkey,Tones And I,16,Brazil,2020-04-17,2020-04-24,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Cheirosa - Ao Vivo,Jorge &amp; Mateus,17,Brazil,2020-04-17,2020-04-24,could not determine analysis,
Supera - Ao Vivo,Marília Mendonça,18,Brazil,2020-04-17,2020-04-24,Positive,https://genius.com/Marilia-mendonca-supera-ao-vivo-lyrics
Roses - Imanbek Remix,SAINt JHN,19,Brazil,2020-04-17,2020-04-24,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
3 Batidas - Ao Vivo,Guilherme &amp; Benuto,20,Brazil,2020-04-17,2020-04-24,could not determine analysis,
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,1,Brazil,2020-04-24,2020-05-01,could not determine analysis,
Don't Start Now,Dua Lipa,2,Brazil,2020-04-24,2020-05-01,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Liberdade Provisória - Ao Vivo,Henrique &amp; Juliano,3,Brazil,2020-04-24,2020-05-01,could not determine analysis,
BRABA,Luísa Sonza,4,Brazil,2020-04-24,2020-05-01,Negative,https://genius.com/Luisa-sonza-braba-lyrics
Tudo no Sigilo,Vytinho NG,5,Brazil,2020-04-24,2020-05-01,Negative,https://genius.com/Vytinho-ng-tudo-no-sigilo-lyrics
Rave de Favela (feat. BEAM),Major Lazer,6,Brazil,2020-04-24,2020-05-01,Negative,https://genius.com/Mc-lan-rave-de-favela-lyrics
Graveto - Ao Vivo,Marília Mendonça,7,Brazil,2020-04-24,2020-05-01,could not determine analysis,
Litrão - Ao Vivo,Matheus &amp; Kauan,8,Brazil,2020-04-24,2020-05-01,could not determine analysis,
S de Saudade,Luíza &amp; Maurílio,9,Brazil,2020-04-24,2020-05-01,could not determine analysis,
água com açúcar - ao vivo,Luan Santana,10,Brazil,2020-04-24,2020-05-01,could not determine analysis,
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto &amp; Cristiano,11,Brazil,2020-04-24,2020-05-01,could not determine analysis,
Te Prometo,Dennis DJ,12,Brazil,2020-04-24,2020-05-01,Neutral,https://genius.com/Dennis-dj-te-prometo-lyrics
Ranking,Jorge &amp; Mateus,13,Brazil,2020-04-24,2020-05-01,could not determine analysis,
Roses - Imanbek Remix,SAINt JHN,14,Brazil,2020-04-24,2020-05-01,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Com ou Sem Mim - Ao Vivo,Gustavo Mioto,15,Brazil,2020-04-24,2020-05-01,Negative,https://genius.com/Genius-brasil-lancamentos-musicais-de-2016-annotated
Volta por Baixo - Ao Vivo,Henrique &amp; Juliano,16,Brazil,2020-04-24,2020-05-01,could not determine analysis,
SENTADÃO,Pedro Sampaio,17,Brazil,2020-04-24,2020-05-01,Negative,https://genius.com/Pedro-sampaio-sentadao-lyrics
Dance Monkey,Tones And I,18,Brazil,2020-04-24,2020-05-01,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Cheirosa - Ao Vivo,Jorge &amp; Mateus,19,Brazil,2020-04-24,2020-05-01,could not determine analysis,
Break My Heart,Dua Lipa,20,Brazil,2020-04-24,2020-05-01,Positive,https://genius.com/Dua-lipa-break-my-heart-lyrics
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,1,Brazil,2020-05-01,2020-05-08,could not determine analysis,
Liberdade Provisória - Ao Vivo,Henrique &amp; Juliano,2,Brazil,2020-05-01,2020-05-08,could not determine analysis,
Don't Start Now,Dua Lipa,3,Brazil,2020-05-01,2020-05-08,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
BRABA,Luísa Sonza,4,Brazil,2020-05-01,2020-05-08,Negative,https://genius.com/Luisa-sonza-braba-lyrics
Graveto - Ao Vivo,Marília Mendonça,5,Brazil,2020-05-01,2020-05-08,could not determine analysis,
Tudo no Sigilo,Vytinho NG,6,Brazil,2020-05-01,2020-05-08,Negative,https://genius.com/Vytinho-ng-tudo-no-sigilo-lyrics
Litrão - Ao Vivo,Matheus &amp; Kauan,7,Brazil,2020-05-01,2020-05-08,could not determine analysis,
Rave de Favela (feat. BEAM),Major Lazer,8,Brazil,2020-05-01,2020-05-08,Negative,https://genius.com/Mc-lan-rave-de-favela-lyrics
S de Saudade,Luíza &amp; Maurílio,9,Brazil,2020-05-01,2020-05-08,could not determine analysis,
Ranking,Jorge &amp; Mateus,10,Brazil,2020-05-01,2020-05-08,could not determine analysis,
Roses - Imanbek Remix,SAINt JHN,11,Brazil,2020-05-01,2020-05-08,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Te Prometo,Dennis DJ,12,Brazil,2020-05-01,2020-05-08,Neutral,https://genius.com/Dennis-dj-te-prometo-lyrics
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto &amp; Cristiano,13,Brazil,2020-05-01,2020-05-08,could not determine analysis,
água com açúcar - ao vivo,Luan Santana,14,Brazil,2020-05-01,2020-05-08,could not determine analysis,
Volta por Baixo - Ao Vivo,Henrique &amp; Juliano,15,Brazil,2020-05-01,2020-05-08,could not determine analysis,
Com ou Sem Mim - Ao Vivo,Gustavo Mioto,16,Brazil,2020-05-01,2020-05-08,Negative,https://genius.com/Genius-brasil-lancamentos-musicais-de-2016-annotated
Cheirosa - Ao Vivo,Jorge &amp; Mateus,17,Brazil,2020-05-01,2020-05-08,could not determine analysis,
Mentira - Ao Vivo,Felipe Araújo,18,Brazil,2020-05-01,2020-05-08,Neutral,https://genius.com/Felipe-araujo-mentira-ao-vivo-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,19,Brazil,2020-05-01,2020-05-08,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Dance Monkey,Tones And I,20,Brazil,2020-05-01,2020-05-08,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,1,Brazil,2020-05-08,2020-05-15,could not determine analysis,
Liberdade Provisória - Ao Vivo,Henrique &amp; Juliano,2,Brazil,2020-05-08,2020-05-15,could not determine analysis,
BRABA,Luísa Sonza,3,Brazil,2020-05-08,2020-05-15,Negative,https://genius.com/Luisa-sonza-braba-lyrics
Don't Start Now,Dua Lipa,4,Brazil,2020-05-08,2020-05-15,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Tudo no Sigilo,Vytinho NG,5,Brazil,2020-05-08,2020-05-15,Negative,https://genius.com/Vytinho-ng-tudo-no-sigilo-lyrics
Graveto - Ao Vivo,Marília Mendonça,6,Brazil,2020-05-08,2020-05-15,could not determine analysis,
Litrão - Ao Vivo,Matheus &amp; Kauan,7,Brazil,2020-05-08,2020-05-15,could not determine analysis,
Rave de Favela (feat. BEAM),Major Lazer,8,Brazil,2020-05-08,2020-05-15,Negative,https://genius.com/Mc-lan-rave-de-favela-lyrics
Ranking,Jorge &amp; Mateus,9,Brazil,2020-05-08,2020-05-15,could not determine analysis,
S de Saudade,Luíza &amp; Maurílio,10,Brazil,2020-05-08,2020-05-15,could not determine analysis,
Roses - Imanbek Remix,SAINt JHN,11,Brazil,2020-05-08,2020-05-15,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Te Prometo,Dennis DJ,12,Brazil,2020-05-08,2020-05-15,Neutral,https://genius.com/Dennis-dj-te-prometo-lyrics
água com açúcar - ao vivo,Luan Santana,13,Brazil,2020-05-08,2020-05-15,could not determine analysis,
Volta por Baixo - Ao Vivo,Henrique &amp; Juliano,14,Brazil,2020-05-08,2020-05-15,could not determine analysis,
Mentira - Ao Vivo,Felipe Araújo,15,Brazil,2020-05-08,2020-05-15,Neutral,https://genius.com/Felipe-araujo-mentira-ao-vivo-lyrics
Com ou Sem Mim - Ao Vivo,Gustavo Mioto,16,Brazil,2020-05-08,2020-05-15,Negative,https://genius.com/Genius-brasil-lancamentos-musicais-de-2016-annotated
Tudo Aconteceu,MC Du Black,17,Brazil,2020-05-08,2020-05-15,Negative,https://genius.com/Mc-du-black-tudo-aconteceu-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,18,Brazil,2020-05-08,2020-05-15,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Barzinho Aleatório - Ao Vivo,Zé Neto &amp; Cristiano,19,Brazil,2020-05-08,2020-05-15,could not determine analysis,
Cheirosa - Ao Vivo,Jorge &amp; Mateus,20,Brazil,2020-05-08,2020-05-15,could not determine analysis,
