song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Auto Blu,Shiva,1,Italy,2020-03-20,2020-03-27,Positive,https://genius.com/Shiva-auto-blu-lyrics
Bando,ANNA,2,Italy,2020-03-20,2020-03-27,Negative,https://genius.com/Anna-bando-lyrics
Good Times,Ghali,3,Italy,2020-03-20,2020-03-27,Positive,https://genius.com/Ghali-good-times-lyrics
Fiori di Chernobyl,Mr.Rain,4,Italy,2020-03-20,2020-03-27,Negative,https://genius.com/Mr-rain-fiori-di-chernobyl-lyrics
Blinding Lights,The Weeknd,5,Italy,2020-03-20,2020-03-27,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Boogieman (feat. Salmo),Ghali,6,Italy,2020-03-20,2020-03-27,could not determine analysis,
Per sentirmi vivo,Fasma,7,Italy,2020-03-20,2020-03-27,Neutral,https://genius.com/Fasma-per-sentirmi-vivo-lyrics
Snitch E Impicci (con FSK SATELLITE),DrefGold,8,Italy,2020-03-20,2020-03-27,could not determine analysis,
blun7 a swishland,tha Supreme,9,Italy,2020-03-20,2020-03-27,Negative,https://genius.com/Tha-supreme-blun7-a-swishland-lyrics
Ringo Starr,Pinguini Tattici Nucleari,10,Italy,2020-03-20,2020-03-27,Negative,https://genius.com/Pinguini-tattici-nucleari-ringo-starr-lyrics
Rapide,Mahmood,11,Italy,2020-03-20,2020-03-27,Negative,https://genius.com/Mahmood-rapide-lyrics
ANSIA NO,FSK SATELLITE,12,Italy,2020-03-20,2020-03-27,Negative,https://genius.com/Fsk-satellite-ansia-no-lyrics
Musica (E Il Resto Scompare),Elettra Lamborghini,13,Italy,2020-03-20,2020-03-27,Positive,https://genius.com/Elettra-lamborghini-musica-e-il-resto-scompare-lyrics
Ti volevo dedicare (feat. J-AX &amp; Boomdabash),Rocco Hunt,14,Italy,2020-03-20,2020-03-27,could not determine analysis,
Roses - Imanbek Remix,SAINt JHN,15,Italy,2020-03-20,2020-03-27,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Fai rumore,Diodato,16,Italy,2020-03-20,2020-03-27,Neutral,https://genius.com/Diodato-fai-rumore-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,17,Italy,2020-03-20,2020-03-27,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Marymango (feat. tha Supreme),Ghali,18,Italy,2020-03-20,2020-03-27,Negative,https://genius.com/Ghali-marymango-lyrics
Tusa,KAROL G,19,Italy,2020-03-20,2020-03-27,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Dance Monkey,Tones And I,20,Italy,2020-03-20,2020-03-27,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Auto Blu,Shiva,1,Italy,2020-03-27,2020-04-03,Positive,https://genius.com/Shiva-auto-blu-lyrics
Fiori di Chernobyl,Mr.Rain,2,Italy,2020-03-27,2020-04-03,Negative,https://genius.com/Mr-rain-fiori-di-chernobyl-lyrics
"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè &amp; Taxi B)",Marracash,3,Italy,2020-03-27,2020-04-03,could not determine analysis,
Bando,ANNA,4,Italy,2020-03-27,2020-04-03,Negative,https://genius.com/Anna-bando-lyrics
Good Times,Ghali,5,Italy,2020-03-27,2020-04-03,Positive,https://genius.com/Ghali-good-times-lyrics
Blinding Lights,The Weeknd,6,Italy,2020-03-27,2020-04-03,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Per sentirmi vivo,Fasma,7,Italy,2020-03-27,2020-04-03,Neutral,https://genius.com/Fasma-per-sentirmi-vivo-lyrics
Boogieman (feat. Salmo),Ghali,8,Italy,2020-03-27,2020-04-03,could not determine analysis,
blun7 a swishland,tha Supreme,9,Italy,2020-03-27,2020-04-03,Negative,https://genius.com/Tha-supreme-blun7-a-swishland-lyrics
Roses - Imanbek Remix,SAINt JHN,10,Italy,2020-03-27,2020-04-03,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Snitch E Impicci (con FSK SATELLITE),DrefGold,11,Italy,2020-03-27,2020-04-03,could not determine analysis,
Rapide,Mahmood,12,Italy,2020-03-27,2020-04-03,Negative,https://genius.com/Mahmood-rapide-lyrics
Ringo Starr,Pinguini Tattici Nucleari,13,Italy,2020-03-27,2020-04-03,Negative,https://genius.com/Pinguini-tattici-nucleari-ringo-starr-lyrics
Ti volevo dedicare (feat. J-AX &amp; Boomdabash),Rocco Hunt,14,Italy,2020-03-27,2020-04-03,could not determine analysis,
ANSIA NO,FSK SATELLITE,15,Italy,2020-03-27,2020-04-03,Negative,https://genius.com/Fsk-satellite-ansia-no-lyrics
