song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Dance Monkey,Tones And I,1,Israel,2019-12-27,2020-01-03,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
אלוף העולם,Hanan Ben Ari,2,Israel,2019-12-27,2020-01-03,Neutral,https://genius.com/Hanan-ben-ari-aluf-haolam-lyrics
Falling,Trevor Daniel,3,Israel,2019-12-27,2020-01-03,Positive,https://genius.com/Trevor-daniel-falling-lyrics
ROXANNE,Arizona Zervas,4,Israel,2019-12-27,2020-01-03,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
נחכה לך,Nathan Goshen,5,Israel,2019-12-27,2020-01-03,Neutral,https://genius.com/Nathan-goshen-ishay-ribo-nechake-lecha-lyrics
מסע,Eliad,6,Israel,2019-12-27,2020-01-03,Neutral,https://genius.com/Eliad-masa-lyrics
Señorita,Shawn Mendes,7,Israel,2019-12-27,2020-01-03,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
bad guy,Billie Eilish,8,Israel,2019-12-27,2020-01-03,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
אגרוף,Eden Ben Zaken,9,Israel,2019-12-27,2020-01-03,Neutral,https://genius.com/Eden-ben-zaken-egrof-lyrics
Don't Start Now,Dua Lipa,10,Israel,2019-12-27,2020-01-03,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
הלב שלי,Ishay Ribo,11,Israel,2019-12-27,2020-01-03,could not determine analysis,
לשוב הביתה,Ishay Ribo,12,Israel,2019-12-27,2020-01-03,Neutral,https://genius.com/Ishay-ribo-lashuv-habaita-lyrics
everything i wanted,Billie Eilish,13,Israel,2019-12-27,2020-01-03,Negative,https://genius.com/Billie-eilish-everything-i-wanted-lyrics
Memories,Maroon 5,14,Israel,2019-12-27,2020-01-03,Positive,https://genius.com/Maroon-5-memories-lyrics
Never Go Back,Dennis Lloyd,15,Israel,2019-12-27,2020-01-03,Positive,https://genius.com/Dennis-lloyd-never-go-back-lyrics
Someone You Loved,Lewis Capaldi,16,Israel,2019-12-27,2020-01-03,Positive,https://genius.com/Lewis-capaldi-someone-you-loved-lyrics
ממה את מפחדת,Eyal Golan,17,Israel,2019-12-27,2020-01-03,Neutral,https://genius.com/Eyal-golan-benaia-barabi-mimah-at-mefachedet-lyrics
BEG,Omer Adam,18,Israel,2019-12-27,2020-01-03,Positive,https://genius.com/Omer-adam-netta-beg-lyrics
דיבור נגוע,Mergui,19,Israel,2019-12-27,2020-01-03,Negative,https://genius.com/Mergui-stephane-legar-dibur-nagua-lyrics
לקחת את המפתחות,Itay Levi,20,Israel,2019-12-27,2020-01-03,Neutral,https://genius.com/Itay-levi-lakacht-et-hamaftechot-lyrics
Dance Monkey,Tones And I,1,Israel,2020-01-03,2020-01-10,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Falling,Trevor Daniel,2,Israel,2020-01-03,2020-01-10,Positive,https://genius.com/Trevor-daniel-falling-lyrics
ROXANNE,Arizona Zervas,3,Israel,2020-01-03,2020-01-10,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
אלוף העולם,Hanan Ben Ari,4,Israel,2020-01-03,2020-01-10,Neutral,https://genius.com/Hanan-ben-ari-aluf-haolam-lyrics
נחכה לך,Nathan Goshen,5,Israel,2020-01-03,2020-01-10,Neutral,https://genius.com/Nathan-goshen-ishay-ribo-nechake-lecha-lyrics
Señorita,Shawn Mendes,6,Israel,2020-01-03,2020-01-10,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
