song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Toosie Slide,Drake,1,Bulgaria,2020-04-17,2020-04-24,Positive,https://genius.com/Drake-toosie-slide-lyrics
Blinding Lights,The Weeknd,2,Bulgaria,2020-04-17,2020-04-24,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Roses - Imanbek Remix,SAINt JHN,3,Bulgaria,2020-04-17,2020-04-24,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
The Box,Roddy Ricch,4,Bulgaria,2020-04-17,2020-04-24,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Blueberry Faygo,Lil Mosey,5,Bulgaria,2020-04-17,2020-04-24,Negative,https://genius.com/Lil-mosey-blueberry-faygo-lyrics
Don't Start Now,Dua Lipa,6,Bulgaria,2020-04-17,2020-04-24,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Savage,Megan Thee Stallion,7,Bulgaria,2020-04-17,2020-04-24,Negative,https://genius.com/Megan-thee-stallion-savage-lyrics
ROCKSTAR (feat. Roddy Ricch),DaBaby,8,Bulgaria,2020-04-17,2020-04-24,Positive,https://genius.com/Gallo-dababy-rockstar-ft-roddy-ricch-rnb-pop-electro-remix-lyrics
Life Is Good (feat. Drake),Future,9,Bulgaria,2020-04-17,2020-04-24,Positive,https://genius.com/Genius-russian-translations-future-life-is-good-ft-drake-lyrics
Break My Heart,Dua Lipa,10,Bulgaria,2020-04-17,2020-04-24,Positive,https://genius.com/Dua-lipa-break-my-heart-lyrics
Godzilla (feat. Juice WRLD),Eminem,11,Bulgaria,2020-04-17,2020-04-24,Neutral,https://genius.com/Mcdicon-russian-cover-godzilla-eminem-feat-juice-wrld-lyrics
Falling,Trevor Daniel,12,Bulgaria,2020-04-17,2020-04-24,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Say So,Doja Cat,13,Bulgaria,2020-04-17,2020-04-24,Positive,https://genius.com/Doja-cat-say-so-lyrics
Boss Bitch,Doja Cat,14,Bulgaria,2020-04-17,2020-04-24,Negative,https://genius.com/Doja-cat-boss-bitch-lyrics
Physical,Dua Lipa,15,Bulgaria,2020-04-17,2020-04-24,Positive,https://genius.com/Dua-lipa-physical-lyrics
