song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Dance Monkey,Tones And I,1,United kingdom,2019-12-27,2020-01-03,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Own It (feat. Ed Sheeran &amp; Burna Boy),Stormzy,2,United kingdom,2019-12-27,2020-01-03,could not determine analysis,
ROXANNE,Arizona Zervas,3,United kingdom,2019-12-27,2020-01-03,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
Don't Start Now,Dua Lipa,4,United kingdom,2019-12-27,2020-01-03,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Before You Go,Lewis Capaldi,5,United kingdom,2019-12-27,2020-01-03,Negative,https://genius.com/Lewis-capaldi-before-you-go-lyrics
everything i wanted,Billie Eilish,6,United kingdom,2019-12-27,2020-01-03,Negative,https://genius.com/Billie-eilish-everything-i-wanted-lyrics
Someone You Loved,Lewis Capaldi,7,United kingdom,2019-12-27,2020-01-03,Positive,https://genius.com/Lewis-capaldi-someone-you-loved-lyrics
Adore You,Harry Styles,8,United kingdom,2019-12-27,2020-01-03,Positive,https://genius.com/Harry-styles-adore-you-lyrics
Lose Control,MEDUZA,9,United kingdom,2019-12-27,2020-01-03,Positive,https://genius.com/Meduza-becky-hill-and-goodboys-lose-control-lyrics
Ride It,Regard,10,United kingdom,2019-12-27,2020-01-03,Negative,https://genius.com/Regard-ride-it-lyrics
bad guy,Billie Eilish,11,United kingdom,2019-12-27,2020-01-03,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Falling,Trevor Daniel,12,United kingdom,2019-12-27,2020-01-03,Positive,https://genius.com/Trevor-daniel-falling-lyrics
hot girl bummer,blackbear,13,United kingdom,2019-12-27,2020-01-03,Negative,https://genius.com/Blackbear-hot-girl-bummer-lyrics
My Oh My (feat. DaBaby),Camila Cabello,14,United kingdom,2019-12-27,2020-01-03,Neutral,https://genius.com/Camila-cabello-my-oh-my-ft-dababy-and-selena-gomez-lyrics
Circles,Post Malone,15,United kingdom,2019-12-27,2020-01-03,Positive,https://genius.com/Post-malone-circles-lyrics
Vossi Bop,Stormzy,16,United kingdom,2019-12-27,2020-01-03,Negative,https://genius.com/Stormzy-vossi-bop-lyrics
Memories,Maroon 5,17,United kingdom,2019-12-27,2020-01-03,Positive,https://genius.com/Maroon-5-memories-lyrics
Pump It Up,Endor,18,United kingdom,2019-12-27,2020-01-03,Neutral,https://genius.com/Endor-pump-it-up-lyrics
