song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
blun7 a swishland,tha Supreme,1,Italy,2019-11-29,2019-12-06,Negative,https://genius.com/Tha-supreme-blun7-a-swishland-lyrics
Soldi in Nero - feat. Sfera Ebbasta,Shiva,2,Italy,2019-11-29,2019-12-06,Positive,https://genius.com/Shiva-soldi-in-nero-lyrics
fuck 3x,tha Supreme,3,Italy,2019-11-29,2019-12-06,Negative,https://genius.com/Tha-supreme-fuck-3x-lyrics
SUPREME - L'ego (feat. tha Supreme &amp; Sfera Ebbasta),Marracash,4,Italy,2019-11-29,2019-12-06,could not determine analysis,
Dance Monkey,Tones And I,5,Italy,2019-11-29,2019-12-06,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
CRUDELIA - I nervi,Marracash,6,Italy,2019-11-29,2019-12-06,Negative,https://genius.com/Marracash-crudelia-i-nervi-lyrics
Ti volevo dedicare (feat. J-AX &amp; Boomdabash),Rocco Hunt,7,Italy,2019-11-29,2019-12-06,could not determine analysis,
sw1n6o - feat. Salmo,tha Supreme,8,Italy,2019-11-29,2019-12-06,Positive,https://genius.com/Tha-supreme-sw1n6o-lyrics
m12ano - feat. Mara Sattei,tha Supreme,9,Italy,2019-11-29,2019-12-06,Positive,https://genius.com/Tha-supreme-m12ano-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,10,Italy,2019-11-29,2019-12-06,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
occh1 purpl3 - feat. Marracash,tha Supreme,11,Italy,2019-11-29,2019-12-06,Positive,https://genius.com/Tha-supreme-occh1-purpl3-lyrics
Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,12,Italy,2019-11-29,2019-12-06,Negative,https://genius.com/Aya-nakamura-pookie-capo-plaza-remix-lyrics
Chiasso,Random,13,Italy,2019-11-29,2019-12-06,Negative,https://genius.com/Random-chiasso-lyrics
BRAVI A CADERE - I polmoni,Marracash,14,Italy,2019-11-29,2019-12-06,Negative,https://genius.com/Marracash-bravi-a-cadere-i-polmoni-lyrics
ch1 5ei te,tha Supreme,15,Italy,2019-11-29,2019-12-06,Negative,https://genius.com/Tha-supreme-ch1-5ei-te-lyrics
Bossoli,Shiva,16,Italy,2019-11-29,2019-12-06,Negative,https://genius.com/Shiva-bossoli-lyrics
no14 - feat. Dani Faiv,tha Supreme,17,Italy,2019-11-29,2019-12-06,Negative,https://genius.com/Tha-supreme-no14-lyrics
Non Avere Paura,Tommaso Paradiso,18,Italy,2019-11-29,2019-12-06,Negative,https://genius.com/Tommaso-paradiso-non-avere-paura-lyrics
Barrio,Mahmood,19,Italy,2019-11-29,2019-12-06,could not determine analysis,
Gigolò (feat. Sfera Ebbasta &amp; Capo Plaza),Lazza,20,Italy,2019-11-29,2019-12-06,could not determine analysis,
blun7 a swishland,tha Supreme,1,Italy,2019-12-06,2019-12-13,Negative,https://genius.com/Tha-supreme-blun7-a-swishland-lyrics
"CHARLES MANSON (BUON NATALE2) (feat. Lazza) - feat. Dani Faiv, Nitro",Salmo,2,Italy,2019-12-06,2019-12-13,Positive,https://genius.com/Salmo-charles-manson-buon-natale2-lyrics
fuck 3x,tha Supreme,3,Italy,2019-12-06,2019-12-13,Negative,https://genius.com/Tha-supreme-fuck-3x-lyrics
SUPREME - L'ego (feat. tha Supreme &amp; Sfera Ebbasta),Marracash,4,Italy,2019-12-06,2019-12-13,could not determine analysis,
Dance Monkey,Tones And I,5,Italy,2019-12-06,2019-12-13,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Soldi in Nero - feat. Sfera Ebbasta,Shiva,6,Italy,2019-12-06,2019-12-13,Positive,https://genius.com/Shiva-soldi-in-nero-lyrics
