song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Alocao (With Bad Gyal),Omar Montes,1,Spain,2019-11-29,2019-12-06,Positive,https://genius.com/Genius-october-2019-singles-release-calendar-annotated
Tusa,KAROL G,2,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Vete,Bad Bunny,3,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Bad-bunny-vete-lyrics
Indeciso,Reik,4,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Reik-j-balvin-and-lalo-ebratt-indeciso-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,5,Spain,2019-11-29,2019-12-06,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Whine Up,Nicky Jam,6,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Nicky-jam-and-anuel-aa-whine-up-lyrics
Aventura,Lunay,7,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Lunay-ozuna-and-anuel-aa-aventura-lyrics
Dance Monkey,Tones And I,8,Spain,2019-11-29,2019-12-06,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Si por mi fuera,Beret,9,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Beret-si-por-mi-fuera-lyrics
China,Anuel AA,10,Spain,2019-11-29,2019-12-06,could not determine analysis,
Fantasias,Rauw Alejandro,11,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Fantasía,Ozuna,12,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Ozuna-fantasia-lyrics
Rueda,Chimbala,13,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Chimbala-rueda-lyrics
"Yo x Ti, Tu x Mi",ROSALÍA,14,Spain,2019-11-29,2019-12-06,Positive,https://genius.com/Rosalia-and-ozuna-yo-x-ti-tu-x-mi-lyrics
Adicto (with Anuel AA &amp; Ozuna),Tainy,15,Spain,2019-11-29,2019-12-06,could not determine analysis,
Easy - Remix,Jhay Cortez,16,Spain,2019-11-29,2019-12-06,could not determine analysis,
Te Quemaste,Manuel Turizo,17,Spain,2019-11-29,2019-12-06,could not determine analysis,
Si Te Vas,Sech,18,Spain,2019-11-29,2019-12-06,Positive,https://genius.com/Sech-and-ozuna-si-te-vas-lyrics
Hola - Remix,Dalex,19,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Prendío,Rvfv,20,Spain,2019-11-29,2019-12-06,Negative,https://genius.com/Rvfv-prendio-annotated
