song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
6.3,Naps,1,France,2020-02-21,2020-02-28,could not determine analysis,
Ne reviens pas,Gradur,2,France,2020-02-21,2020-02-28,Negative,https://genius.com/Gradur-ne-reviens-pas-lyrics
Blinding Lights,The Weeknd,3,France,2020-02-21,2020-02-28,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Dans l'espace (feat. Heuss l'Enfoiré),Gambi,4,France,2020-02-21,2020-02-28,Positive,https://genius.com/Gambi-dans-lespace-lyrics
Meleğim,Soolking,5,France,2020-02-21,2020-02-28,Positive,https://genius.com/Soolking-melegim-lyrics
Distant,Maes,6,France,2020-02-21,2020-02-28,Negative,https://genius.com/Maes-distant-lyrics
Blanche,Maes,7,France,2020-02-21,2020-02-28,Negative,https://genius.com/Maes-blanche-lyrics
MD (feat. Niska),4Keus,8,France,2020-02-21,2020-02-28,Negative,https://genius.com/4keus-md-lyrics
Moulaga,Heuss L'enfoiré,9,France,2020-02-21,2020-02-28,Negative,https://genius.com/Heuss-lenfoire-moulaga-lyrics
Dance Monkey,Tones And I,10,France,2020-02-21,2020-02-28,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Dybala,Maes,11,France,2020-02-21,2020-02-28,Negative,https://genius.com/Maes-dybala-lyrics
The Box,Roddy Ricch,12,France,2020-02-21,2020-02-28,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
93% [Tijuana],GLK,13,France,2020-02-21,2020-02-28,Negative,https://genius.com/Glk-93-tijuana-lyrics
40%,Aya Nakamura,14,France,2020-02-21,2020-02-28,Negative,https://genius.com/Aya-nakamura-40-lyrics
Jamais,Mister V,15,France,2020-02-21,2020-02-28,Negative,https://genius.com/Mister-v-jamais-lyrics
Falling,Trevor Daniel,16,France,2020-02-21,2020-02-28,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Oui ou non,Angèle,17,France,2020-02-21,2020-02-28,Negative,https://genius.com/Angele-oui-ou-non-lyrics
ROXANNE,Arizona Zervas,18,France,2020-02-21,2020-02-28,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
Calumet,Hornet La Frappe,19,France,2020-02-21,2020-02-28,Neutral,https://genius.com/Hornet-la-frappe-calumet-lyrics
Tusa,KAROL G,20,France,2020-02-21,2020-02-28,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
6.3,Naps,1,France,2020-02-28,2020-03-06,could not determine analysis,
M.I.L.S 3,Ninho,2,France,2020-02-28,2020-03-06,Negative,https://genius.com/Ninho-mils-3-lyrics
Blinding Lights,The Weeknd,3,France,2020-02-28,2020-03-06,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Meleğim,Soolking,4,France,2020-02-28,2020-03-06,Positive,https://genius.com/Soolking-melegim-lyrics
Ne reviens pas,Gradur,5,France,2020-02-28,2020-03-06,Negative,https://genius.com/Gradur-ne-reviens-pas-lyrics
The Box,Roddy Ricch,6,France,2020-02-28,2020-03-06,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Dans l'espace (feat. Heuss l'Enfoiré),Gambi,7,France,2020-02-28,2020-03-06,Positive,https://genius.com/Gambi-dans-lespace-lyrics
Distant,Maes,8,France,2020-02-28,2020-03-06,Negative,https://genius.com/Maes-distant-lyrics
MD (feat. Niska),4Keus,9,France,2020-02-28,2020-03-06,Negative,https://genius.com/4keus-md-lyrics
Moulaga,Heuss L'enfoiré,10,France,2020-02-28,2020-03-06,Negative,https://genius.com/Heuss-lenfoire-moulaga-lyrics
Ailleurs (feat. Maes),Timal,11,France,2020-02-28,2020-03-06,Neutral,https://genius.com/Timal-ailleurs-lyrics
Blanche,Maes,12,France,2020-02-28,2020-03-06,Negative,https://genius.com/Maes-blanche-lyrics
Dybala,Maes,13,France,2020-02-28,2020-03-06,Negative,https://genius.com/Maes-dybala-lyrics
Dance Monkey,Tones And I,14,France,2020-02-28,2020-03-06,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
93% [Tijuana],GLK,15,France,2020-02-28,2020-03-06,Negative,https://genius.com/Glk-93-tijuana-lyrics
Week-end (feat. Leto),Timal,16,France,2020-02-28,2020-03-06,Negative,https://genius.com/Timal-week-end-lyrics
Tusa,KAROL G,17,France,2020-02-28,2020-03-06,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Promis (feat. PLK),Timal,18,France,2020-02-28,2020-03-06,Neutral,https://genius.com/Timal-promis-lyrics
40%,Aya Nakamura,19,France,2020-02-28,2020-03-06,Negative,https://genius.com/Aya-nakamura-40-lyrics
Falling,Trevor Daniel,20,France,2020-02-28,2020-03-06,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Lettre à une femme,Ninho,1,France,2020-03-06,2020-03-13,Positive,https://genius.com/Ninho-lettre-a-une-femme-lyrics
Promo (feat. Damso),Ninho,2,France,2020-03-06,2020-03-13,Negative,https://genius.com/Genius-english-translations-ninho-promo-ft-damso-english-translation-lyrics
6.3,Naps,3,France,2020-03-06,2020-03-13,could not determine analysis,
Zipette,Ninho,4,France,2020-03-06,2020-03-13,Positive,https://genius.com/Ninho-zipette-lyrics
Every day (feat. Griff),Ninho,5,France,2020-03-06,2020-03-13,Positive,https://genius.com/Genius-english-translations-ninho-every-day-ft-griff-english-translation-lyrics
M.I.L.S 3,Ninho,6,France,2020-03-06,2020-03-13,Negative,https://genius.com/Ninho-mils-3-lyrics
La puerta,Ninho,7,France,2020-03-06,2020-03-13,Negative,https://genius.com/Ninho-la-puerta-lyrics
Centre commercial (feat. Heuss L'enfoiré),Ninho,8,France,2020-03-06,2020-03-13,Negative,https://genius.com/Ninho-centre-commercial-lyrics
Gros vendeurs,Ninho,9,France,2020-03-06,2020-03-13,Positive,https://genius.com/Ninho-gros-vendeurs-lyrics
Le jeu (feat. Yaro),Ninho,10,France,2020-03-06,2020-03-13,Negative,https://genius.com/Ninho-le-jeu-lyrics
Blinding Lights,The Weeknd,11,France,2020-03-06,2020-03-13,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Intro,Ninho,12,France,2020-03-06,2020-03-13,Positive,https://genius.com/Ninho-intro-lyrics
Mauvais Djo,Ninho,13,France,2020-03-06,2020-03-13,Negative,https://genius.com/Ninho-mauvais-djo-lyrics
Meleğim,Soolking,14,France,2020-03-06,2020-03-13,Positive,https://genius.com/Soolking-melegim-lyrics
En chien,Ninho,15,France,2020-03-06,2020-03-13,Negative,https://genius.com/Ninho-en-chien-lyrics
Ne reviens pas,Gradur,16,France,2020-03-06,2020-03-13,Negative,https://genius.com/Gradur-ne-reviens-pas-lyrics
C'était le rap,Ninho,17,France,2020-03-06,2020-03-13,Positive,https://genius.com/Ninho-cetait-le-rap-lyrics
Filon,Ninho,18,France,2020-03-06,2020-03-13,Negative,https://genius.com/Ninho-filon-lyrics
Tu sais qu'on est gang (feat. Hös Copperfield),Ninho,19,France,2020-03-06,2020-03-13,could not determine analysis,
The Box,Roddy Ricch,20,France,2020-03-06,2020-03-13,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Lettre à une femme,Ninho,1,France,2020-03-13,2020-03-20,Positive,https://genius.com/Ninho-lettre-a-une-femme-lyrics
6.3,Naps,2,France,2020-03-13,2020-03-20,could not determine analysis,
Promo (feat. Damso),Ninho,3,France,2020-03-13,2020-03-20,Negative,https://genius.com/Genius-english-translations-ninho-promo-ft-damso-english-translation-lyrics
The Box,Roddy Ricch,4,France,2020-03-13,2020-03-20,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Blinding Lights,The Weeknd,5,France,2020-03-13,2020-03-20,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Ne reviens pas,Gradur,6,France,2020-03-13,2020-03-20,Negative,https://genius.com/Gradur-ne-reviens-pas-lyrics
Meleğim,Soolking,7,France,2020-03-13,2020-03-20,Positive,https://genius.com/Soolking-melegim-lyrics
Zipette,Ninho,8,France,2020-03-13,2020-03-20,Positive,https://genius.com/Ninho-zipette-lyrics
La puerta,Ninho,9,France,2020-03-13,2020-03-20,Negative,https://genius.com/Ninho-la-puerta-lyrics
Every day (feat. Griff),Ninho,10,France,2020-03-13,2020-03-20,Positive,https://genius.com/Genius-english-translations-ninho-every-day-ft-griff-english-translation-lyrics
M.I.L.S 3,Ninho,11,France,2020-03-13,2020-03-20,Negative,https://genius.com/Ninho-mils-3-lyrics
Blanche,Maes,12,France,2020-03-13,2020-03-20,Negative,https://genius.com/Maes-blanche-lyrics
Distant,Maes,13,France,2020-03-13,2020-03-20,Negative,https://genius.com/Maes-distant-lyrics
MD (feat. Niska),4Keus,14,France,2020-03-13,2020-03-20,Negative,https://genius.com/4keus-md-lyrics
Centre commercial (feat. Heuss L'enfoiré),Ninho,15,France,2020-03-13,2020-03-20,Negative,https://genius.com/Ninho-centre-commercial-lyrics
Moulaga,Heuss L'enfoiré,16,France,2020-03-13,2020-03-20,Negative,https://genius.com/Heuss-lenfoire-moulaga-lyrics
Filon,Ninho,17,France,2020-03-13,2020-03-20,Negative,https://genius.com/Ninho-filon-lyrics
Gros vendeurs,Ninho,18,France,2020-03-13,2020-03-20,Positive,https://genius.com/Ninho-gros-vendeurs-lyrics
C'était le rap,Ninho,19,France,2020-03-13,2020-03-20,Positive,https://genius.com/Ninho-cetait-le-rap-lyrics
Le jeu (feat. Yaro),Ninho,20,France,2020-03-13,2020-03-20,Negative,https://genius.com/Ninho-le-jeu-lyrics
