song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Intentions (feat. Quavo),Justin Bieber,1,China,2020-03-20,2020-03-27,Positive,https://genius.com/Justin-bieber-and-quavo-intentions-lyrics
Blinding Lights,The Weeknd,2,China,2020-03-20,2020-03-27,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Señorita,Shawn Mendes,3,China,2020-03-20,2020-03-27,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
WANNABE,ITZY,4,China,2020-03-20,2020-03-27,Negative,https://genius.com/Itzy-wannabe-lyrics
銀河修理員,Dear Jane,5,China,2020-03-20,2020-03-27,Neutral,https://genius.com/Dear-jane-galactic-repairman-lyrics
Don't Start Now,Dua Lipa,6,China,2020-03-20,2020-03-27,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Dance Monkey,Tones And I,7,China,2020-03-20,2020-03-27,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Memories,Maroon 5,8,China,2020-03-20,2020-03-27,Positive,https://genius.com/Maroon-5-memories-lyrics
In Your Eyes,The Weeknd,9,China,2020-03-20,2020-03-27,Negative,https://genius.com/The-weeknd-in-your-eyes-lyrics
"想見你想見你想見你(電視劇""想見你""片尾曲)",831,10,China,2020-03-20,2020-03-27,could not determine analysis,
Say So,Doja Cat,11,China,2020-03-20,2020-03-27,Positive,https://genius.com/Doja-cat-say-so-lyrics
After Hours,The Weeknd,12,China,2020-03-20,2020-03-27,Negative,https://genius.com/The-weeknd-after-hours-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,13,China,2020-03-20,2020-03-27,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Circles,Post Malone,14,China,2020-03-20,2020-03-27,Positive,https://genius.com/Post-malone-circles-lyrics
說好不哭,Jay Chou,15,China,2020-03-20,2020-03-27,Neutral,https://genius.com/Jay-chou-wont-cry-lyrics
bad guy,Billie Eilish,16,China,2020-03-20,2020-03-27,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
The Box,Roddy Ricch,17,China,2020-03-20,2020-03-27,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Someone You Loved,Lewis Capaldi,18,China,2020-03-20,2020-03-27,Positive,https://genius.com/Lewis-capaldi-someone-you-loved-lyrics
我們都是這樣長大的,Sammi Cheng,19,China,2020-03-20,2020-03-27,could not determine analysis,
No Time To Die,Billie Eilish,20,China,2020-03-20,2020-03-27,Negative,https://genius.com/Billie-eilish-no-time-to-die-lyrics
銀河修理員,Dear Jane,1,China,2020-03-27,2020-04-03,Neutral,https://genius.com/Dear-jane-galactic-repairman-lyrics
Don't Start Now,Dua Lipa,2,China,2020-03-27,2020-04-03,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Intentions (feat. Quavo),Justin Bieber,3,China,2020-03-27,2020-04-03,Positive,https://genius.com/Justin-bieber-and-quavo-intentions-lyrics
Break My Heart,Dua Lipa,4,China,2020-03-27,2020-04-03,Positive,https://genius.com/Dua-lipa-break-my-heart-lyrics
Blinding Lights,The Weeknd,5,China,2020-03-27,2020-04-03,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Señorita,Shawn Mendes,6,China,2020-03-27,2020-04-03,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
Dance Monkey,Tones And I,7,China,2020-03-27,2020-04-03,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
"想見你想見你想見你(電視劇""想見你""片尾曲)",831,8,China,2020-03-27,2020-04-03,could not determine analysis,
In Your Eyes,The Weeknd,9,China,2020-03-27,2020-04-03,Negative,https://genius.com/The-weeknd-in-your-eyes-lyrics
Physical,Dua Lipa,10,China,2020-03-27,2020-04-03,Positive,https://genius.com/Dua-lipa-physical-lyrics
Memories,Maroon 5,11,China,2020-03-27,2020-04-03,Positive,https://genius.com/Maroon-5-memories-lyrics
Say So,Doja Cat,12,China,2020-03-27,2020-04-03,Positive,https://genius.com/Doja-cat-say-so-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,13,China,2020-03-27,2020-04-03,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
WANNABE,ITZY,14,China,2020-03-27,2020-04-03,Negative,https://genius.com/Itzy-wannabe-lyrics
說好不哭,Jay Chou,15,China,2020-03-27,2020-04-03,Neutral,https://genius.com/Jay-chou-wont-cry-lyrics
Circles,Post Malone,16,China,2020-03-27,2020-04-03,Positive,https://genius.com/Post-malone-circles-lyrics
bad guy,Billie Eilish,17,China,2020-03-27,2020-04-03,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Blueberry Faygo,Lil Mosey,18,China,2020-03-27,2020-04-03,Negative,https://genius.com/Lil-mosey-blueberry-faygo-lyrics
Supalonely,BENEE,19,China,2020-03-27,2020-04-03,Negative,https://genius.com/Benee-supalonely-lyrics
The Box,Roddy Ricch,20,China,2020-03-27,2020-04-03,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
銀河修理員,Dear Jane,1,China,2020-04-03,2020-04-10,Neutral,https://genius.com/Dear-jane-galactic-repairman-lyrics
