song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,1,Brazil,2020-03-20,2020-03-27,could not determine analysis,
Liberdade Provisória - Ao Vivo,Henrique &amp; Juliano,2,Brazil,2020-03-20,2020-03-27,could not determine analysis,
Rave de Favela (feat. BEAM),Major Lazer,3,Brazil,2020-03-20,2020-03-27,Negative,https://genius.com/Mc-lan-rave-de-favela-lyrics
BRABA,Luísa Sonza,4,Brazil,2020-03-20,2020-03-27,Negative,https://genius.com/Luisa-sonza-braba-lyrics
Graveto - Ao Vivo,Marília Mendonça,5,Brazil,2020-03-20,2020-03-27,could not determine analysis,
Litrão - Ao Vivo,Matheus &amp; Kauan,6,Brazil,2020-03-20,2020-03-27,could not determine analysis,
SENTADÃO,Pedro Sampaio,7,Brazil,2020-03-20,2020-03-27,Negative,https://genius.com/Pedro-sampaio-sentadao-lyrics
Don't Start Now,Dua Lipa,8,Brazil,2020-03-20,2020-03-27,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
S de Saudade,Luíza &amp; Maurílio,9,Brazil,2020-03-20,2020-03-27,could not determine analysis,
Dance Monkey,Tones And I,10,Brazil,2020-03-20,2020-03-27,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Balança (feat. Pedro Sampaio e FP do Trem Bala),WC no Beat,11,Brazil,2020-03-20,2020-03-27,could not determine analysis,
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto &amp; Cristiano,12,Brazil,2020-03-20,2020-03-27,could not determine analysis,
Cheirosa - Ao Vivo,Jorge &amp; Mateus,13,Brazil,2020-03-20,2020-03-27,could not determine analysis,
Vem Me Satisfazer,MC Ingryd,14,Brazil,2020-03-20,2020-03-27,Negative,https://genius.com/Mc-ingryd-vem-me-satisfazer-lyrics
Tudo Ok,Thiaguinho MT,15,Brazil,2020-03-20,2020-03-27,Positive,https://genius.com/Thiaguinho-mt-tudo-ok-lyrics
Com ou Sem Mim - Ao Vivo,Gustavo Mioto,16,Brazil,2020-03-20,2020-03-27,Negative,https://genius.com/Genius-brasil-lancamentos-musicais-de-2016-annotated
3 Batidas - Ao Vivo,Guilherme &amp; Benuto,17,Brazil,2020-03-20,2020-03-27,could not determine analysis,
Te Prometo,Dennis DJ,18,Brazil,2020-03-20,2020-03-27,Neutral,https://genius.com/Dennis-dj-te-prometo-lyrics
Combatchy (feat. MC Rebecca),Anitta,19,Brazil,2020-03-20,2020-03-27,Negative,https://genius.com/Anitta-lexa-and-luisa-sonza-combatchy-lyrics
Supera - Ao Vivo,Marília Mendonça,20,Brazil,2020-03-20,2020-03-27,Positive,https://genius.com/Marilia-mendonca-supera-ao-vivo-lyrics
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,1,Brazil,2020-03-27,2020-04-03,could not determine analysis,
BRABA,Luísa Sonza,2,Brazil,2020-03-27,2020-04-03,Negative,https://genius.com/Luisa-sonza-braba-lyrics
Liberdade Provisória - Ao Vivo,Henrique &amp; Juliano,3,Brazil,2020-03-27,2020-04-03,could not determine analysis,
Don't Start Now,Dua Lipa,4,Brazil,2020-03-27,2020-04-03,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Rave de Favela (feat. BEAM),Major Lazer,5,Brazil,2020-03-27,2020-04-03,Negative,https://genius.com/Mc-lan-rave-de-favela-lyrics
Graveto - Ao Vivo,Marília Mendonça,6,Brazil,2020-03-27,2020-04-03,could not determine analysis,
