song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
blun7 a swishland,tha Supreme,1,Italy,2019-12-27,2020-01-03,Negative,https://genius.com/Tha-supreme-blun7-a-swishland-lyrics
fuck 3x,tha Supreme,2,Italy,2019-12-27,2020-01-03,Negative,https://genius.com/Tha-supreme-fuck-3x-lyrics
Dance Monkey,Tones And I,3,Italy,2019-12-27,2020-01-03,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Ti volevo dedicare (feat. J-AX &amp; Boomdabash),Rocco Hunt,4,Italy,2019-12-27,2020-01-03,could not determine analysis,
SUPREME - L'ego (feat. tha Supreme &amp; Sfera Ebbasta),Marracash,5,Italy,2019-12-27,2020-01-03,could not determine analysis,
RITMO (Bad Boys For Life),Black Eyed Peas,6,Italy,2019-12-27,2020-01-03,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
CRUDELIA - I nervi,Marracash,7,Italy,2019-12-27,2020-01-03,Negative,https://genius.com/Marracash-crudelia-i-nervi-lyrics
ANSIA NO,FSK SATELLITE,8,Italy,2019-12-27,2020-01-03,Negative,https://genius.com/Fsk-satellite-ansia-no-lyrics
Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,9,Italy,2019-12-27,2020-01-03,Negative,https://genius.com/Aya-nakamura-pookie-capo-plaza-remix-lyrics
Soldi in Nero - feat. Sfera Ebbasta,Shiva,10,Italy,2019-12-27,2020-01-03,Positive,https://genius.com/Shiva-soldi-in-nero-lyrics
Tutto Questo Sei Tu,Ultimo,11,Italy,2019-12-27,2020-01-03,Positive,https://genius.com/Ultimo-tutto-questo-sei-tu-lyrics
"CHARLES MANSON (BUON NATALE2) (feat. Lazza) - feat. Dani Faiv, Nitro",Salmo,12,Italy,2019-12-27,2020-01-03,Positive,https://genius.com/Salmo-charles-manson-buon-natale2-lyrics
BRAVI A CADERE - I polmoni,Marracash,13,Italy,2019-12-27,2020-01-03,Negative,https://genius.com/Marracash-bravi-a-cadere-i-polmoni-lyrics
Chiasso,Random,14,Italy,2019-12-27,2020-01-03,Negative,https://genius.com/Random-chiasso-lyrics
Holly &amp; Benji (feat. Capo Plaza &amp; Shiva),AVA,15,Italy,2019-12-27,2020-01-03,could not determine analysis,
Falling,Trevor Daniel,16,Italy,2019-12-27,2020-01-03,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Memories,Maroon 5,17,Italy,2019-12-27,2020-01-03,Positive,https://genius.com/Maroon-5-memories-lyrics
Barrio,Mahmood,18,Italy,2019-12-27,2020-01-03,could not determine analysis,
sw1n6o - feat. Salmo,tha Supreme,19,Italy,2019-12-27,2020-01-03,Positive,https://genius.com/Tha-supreme-sw1n6o-lyrics
Cin Cin,Alfa,20,Italy,2019-12-27,2020-01-03,Negative,https://genius.com/Alfa-ita-cin-cin-lyrics
blun7 a swishland,tha Supreme,1,Italy,2020-01-03,2020-01-10,Negative,https://genius.com/Tha-supreme-blun7-a-swishland-lyrics
fuck 3x,tha Supreme,2,Italy,2020-01-03,2020-01-10,Negative,https://genius.com/Tha-supreme-fuck-3x-lyrics
Dance Monkey,Tones And I,3,Italy,2020-01-03,2020-01-10,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Ti volevo dedicare (feat. J-AX &amp; Boomdabash),Rocco Hunt,4,Italy,2020-01-03,2020-01-10,could not determine analysis,
ANSIA NO,FSK SATELLITE,5,Italy,2020-01-03,2020-01-10,Negative,https://genius.com/Fsk-satellite-ansia-no-lyrics
SUPREME - L'ego (feat. tha Supreme &amp; Sfera Ebbasta),Marracash,6,Italy,2020-01-03,2020-01-10,could not determine analysis,
CRUDELIA - I nervi,Marracash,7,Italy,2020-01-03,2020-01-10,Negative,https://genius.com/Marracash-crudelia-i-nervi-lyrics
Tutto Questo Sei Tu,Ultimo,8,Italy,2020-01-03,2020-01-10,Positive,https://genius.com/Ultimo-tutto-questo-sei-tu-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,9,Italy,2020-01-03,2020-01-10,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
BRAVI A CADERE - I polmoni,Marracash,10,Italy,2020-01-03,2020-01-10,Negative,https://genius.com/Marracash-bravi-a-cadere-i-polmoni-lyrics
Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,11,Italy,2020-01-03,2020-01-10,Negative,https://genius.com/Aya-nakamura-pookie-capo-plaza-remix-lyrics
Soldi in Nero - feat. Sfera Ebbasta,Shiva,12,Italy,2020-01-03,2020-01-10,Positive,https://genius.com/Shiva-soldi-in-nero-lyrics
Falling,Trevor Daniel,13,Italy,2020-01-03,2020-01-10,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Chiasso,Random,14,Italy,2020-01-03,2020-01-10,Negative,https://genius.com/Random-chiasso-lyrics
Holly &amp; Benji (feat. Capo Plaza &amp; Shiva),AVA,15,Italy,2020-01-03,2020-01-10,could not determine analysis,
Memories,Maroon 5,16,Italy,2020-01-03,2020-01-10,Positive,https://genius.com/Maroon-5-memories-lyrics
Cin Cin,Alfa,17,Italy,2020-01-03,2020-01-10,Negative,https://genius.com/Alfa-ita-cin-cin-lyrics
Non Avere Paura,Tommaso Paradiso,18,Italy,2020-01-03,2020-01-10,Negative,https://genius.com/Tommaso-paradiso-non-avere-paura-lyrics
