song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Toosie Slide,Drake,1,United states,2020-04-17,2020-04-24,Positive,https://genius.com/Drake-toosie-slide-lyrics
ROCKSTAR (feat. Roddy Ricch),DaBaby,2,United states,2020-04-17,2020-04-24,Positive,https://genius.com/Gallo-dababy-rockstar-ft-roddy-ricch-rnb-pop-electro-remix-lyrics
Blueberry Faygo,Lil Mosey,3,United states,2020-04-17,2020-04-24,Negative,https://genius.com/Lil-mosey-blueberry-faygo-lyrics
Blinding Lights,The Weeknd,4,United states,2020-04-17,2020-04-24,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
The Box,Roddy Ricch,5,United states,2020-04-17,2020-04-24,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Roses - Imanbek Remix,SAINt JHN,6,United states,2020-04-17,2020-04-24,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
WHATS POPPIN,Jack Harlow,7,United states,2020-04-17,2020-04-24,Negative,https://genius.com/Jack-harlow-whats-poppin-lyrics
@ MEH,Playboi Carti,8,United states,2020-04-17,2020-04-24,Negative,https://genius.com/Playboi-carti-meh-lyrics
Say So,Doja Cat,9,United states,2020-04-17,2020-04-24,Positive,https://genius.com/Doja-cat-say-so-lyrics
Don't Start Now,Dua Lipa,10,United states,2020-04-17,2020-04-24,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
FIND MY WAY,DaBaby,11,United states,2020-04-17,2020-04-24,Positive,https://genius.com/Dababy-find-my-way-lyrics
Savage,Megan Thee Stallion,12,United states,2020-04-17,2020-04-24,Negative,https://genius.com/Megan-thee-stallion-savage-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,13,United states,2020-04-17,2020-04-24,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Walk Em Down (feat. Roddy Ricch),NLE Choppa,14,United states,2020-04-17,2020-04-24,Negative,https://genius.com/Roddy-ricch-and-nle-choppa-walk-em-down-starfox-remix-lyrics
Circles,Post Malone,15,United states,2020-04-17,2020-04-24,Positive,https://genius.com/Post-malone-circles-lyrics
Sunday Best,Surfaces,16,United states,2020-04-17,2020-04-24,could not determine analysis,
Intentions (feat. Quavo),Justin Bieber,17,United states,2020-04-17,2020-04-24,Positive,https://genius.com/Justin-bieber-and-quavo-intentions-lyrics
Life Is Good (feat. Drake),Future,18,United states,2020-04-17,2020-04-24,Positive,https://genius.com/Genius-russian-translations-future-life-is-good-ft-drake-lyrics
PICK UP (feat. Quavo),DaBaby,19,United states,2020-04-17,2020-04-24,Negative,https://genius.com/Dababy-pick-up-lyrics
Falling,Trevor Daniel,20,United states,2020-04-17,2020-04-24,Positive,https://genius.com/Trevor-daniel-falling-lyrics
THE SCOTTS,THE SCOTTS,1,United states,2020-04-24,2020-05-01,Positive,https://genius.com/The-scotts-the-scotts-lyrics
Righteous,Juice WRLD,2,United states,2020-04-24,2020-05-01,Negative,https://genius.com/Juice-wrld-righteous-lyrics
Toosie Slide,Drake,3,United states,2020-04-24,2020-05-01,Positive,https://genius.com/Drake-toosie-slide-lyrics
Blueberry Faygo,Lil Mosey,4,United states,2020-04-24,2020-05-01,Negative,https://genius.com/Lil-mosey-blueberry-faygo-lyrics
ROCKSTAR (feat. Roddy Ricch),DaBaby,5,United states,2020-04-24,2020-05-01,Positive,https://genius.com/Gallo-dababy-rockstar-ft-roddy-ricch-rnb-pop-electro-remix-lyrics
Blinding Lights,The Weeknd,6,United states,2020-04-24,2020-05-01,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
The Box,Roddy Ricch,7,United states,2020-04-24,2020-05-01,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
goosebumps,Travis Scott,8,United states,2020-04-24,2020-05-01,Positive,https://genius.com/Travis-scott-goosebumps-lyrics
Roses - Imanbek Remix,SAINt JHN,9,United states,2020-04-24,2020-05-01,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
WHATS POPPIN,Jack Harlow,10,United states,2020-04-24,2020-05-01,Negative,https://genius.com/Jack-harlow-whats-poppin-lyrics
Say So,Doja Cat,11,United states,2020-04-24,2020-05-01,Positive,https://genius.com/Doja-cat-say-so-lyrics
SICKO MODE,Travis Scott,12,United states,2020-04-24,2020-05-01,Positive,https://genius.com/Travis-scott-sicko-mode-lyrics
HIGHEST IN THE ROOM,Travis Scott,13,United states,2020-04-24,2020-05-01,Positive,https://genius.com/Travis-scott-highest-in-the-room-lyrics
Savage,Megan Thee Stallion,14,United states,2020-04-24,2020-05-01,Negative,https://genius.com/Megan-thee-stallion-savage-lyrics
Don't Start Now,Dua Lipa,15,United states,2020-04-24,2020-05-01,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,16,United states,2020-04-24,2020-05-01,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Walk Em Down (feat. Roddy Ricch),NLE Choppa,17,United states,2020-04-24,2020-05-01,Negative,https://genius.com/Roddy-ricch-and-nle-choppa-walk-em-down-starfox-remix-lyrics
Circles,Post Malone,18,United states,2020-04-24,2020-05-01,Positive,https://genius.com/Post-malone-circles-lyrics
Sunday Best,Surfaces,19,United states,2020-04-24,2020-05-01,could not determine analysis,
Intentions (feat. Quavo),Justin Bieber,20,United states,2020-04-24,2020-05-01,Positive,https://genius.com/Justin-bieber-and-quavo-intentions-lyrics
THE SCOTTS,THE SCOTTS,1,United states,2020-05-01,2020-05-08,Positive,https://genius.com/The-scotts-the-scotts-lyrics
Toosie Slide,Drake,2,United states,2020-05-01,2020-05-08,Positive,https://genius.com/Drake-toosie-slide-lyrics
Pain 1993 (with Playboi Carti),Drake,3,United states,2020-05-01,2020-05-08,Positive,https://genius.com/Spotify-new-music-friday-05-01-20-annotated
ROCKSTAR (feat. Roddy Ricch),DaBaby,4,United states,2020-05-01,2020-05-08,Positive,https://genius.com/Gallo-dababy-rockstar-ft-roddy-ricch-rnb-pop-electro-remix-lyrics
Savage Remix (feat. Beyoncé),Megan Thee Stallion,5,United states,2020-05-01,2020-05-08,Positive,https://genius.com/Genius-polska-tumaczenia-megan-thee-stallion-ft-beyonce-savage-remix-polskie-tumaczenie-lyrics
Blueberry Faygo,Lil Mosey,6,United states,2020-05-01,2020-05-08,Negative,https://genius.com/Lil-mosey-blueberry-faygo-lyrics
Blinding Lights,The Weeknd,7,United states,2020-05-01,2020-05-08,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
The Box,Roddy Ricch,8,United states,2020-05-01,2020-05-08,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Righteous,Juice WRLD,9,United states,2020-05-01,2020-05-08,Negative,https://genius.com/Juice-wrld-righteous-lyrics
Chicago Freestyle (feat. Giveon),Drake,10,United states,2020-05-01,2020-05-08,Negative,https://genius.com/Genius-traductions-francaises-drake-chicago-freestyle-ft-giveon-traduction-francaise-lyrics
Roses - Imanbek Remix,SAINt JHN,11,United states,2020-05-01,2020-05-08,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Say So,Doja Cat,12,United states,2020-05-01,2020-05-08,Positive,https://genius.com/Doja-cat-say-so-lyrics
Be Kind (with Halsey),Marshmello,13,United states,2020-05-01,2020-05-08,Positive,https://genius.com/Spotify-new-music-friday-05-01-20-annotated
WHATS POPPIN,Jack Harlow,14,United states,2020-05-01,2020-05-08,Negative,https://genius.com/Jack-harlow-whats-poppin-lyrics
D4L,Future,15,United states,2020-05-01,2020-05-08,Positive,https://genius.com/Future-drake-and-young-thug-d4l-lyrics
Demons (feat. Fivio Foreign &amp; Sosa Geek),Drake,16,United states,2020-05-01,2020-05-08,could not determine analysis,
Time Flies,Drake,17,United states,2020-05-01,2020-05-08,Positive,https://genius.com/Drake-time-flies-lyrics
Desires (with Future),Drake,18,United states,2020-05-01,2020-05-08,Positive,https://genius.com/The-wildhearts-under-the-waves-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,19,United states,2020-05-01,2020-05-08,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Not You Too (feat. Chris Brown),Drake,20,United states,2020-05-01,2020-05-08,Positive,https://genius.com/Genius-farsi-translations-drake-not-you-too-feat-chris-brown-lyrics
ROCKSTAR (feat. Roddy Ricch),DaBaby,1,United states,2020-05-08,2020-05-15,Positive,https://genius.com/Gallo-dababy-rockstar-ft-roddy-ricch-rnb-pop-electro-remix-lyrics
THE SCOTTS,THE SCOTTS,2,United states,2020-05-08,2020-05-15,Positive,https://genius.com/The-scotts-the-scotts-lyrics
Stuck with U (with Justin Bieber),Ariana Grande,3,United states,2020-05-08,2020-05-15,Negative,https://genius.com/Ariana-grande-and-justin-bieber-stuck-with-u-lyrics
GOOBA,6ix9ine,4,United states,2020-05-08,2020-05-15,Negative,https://genius.com/6ix9ine-gooba-lyrics
Toosie Slide,Drake,5,United states,2020-05-08,2020-05-15,Positive,https://genius.com/Drake-toosie-slide-lyrics
Blueberry Faygo,Lil Mosey,6,United states,2020-05-08,2020-05-15,Negative,https://genius.com/Lil-mosey-blueberry-faygo-lyrics
Blinding Lights,The Weeknd,7,United states,2020-05-08,2020-05-15,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
The Box,Roddy Ricch,8,United states,2020-05-08,2020-05-15,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Savage Remix (feat. Beyoncé),Megan Thee Stallion,9,United states,2020-05-08,2020-05-15,Positive,https://genius.com/Genius-polska-tumaczenia-megan-thee-stallion-ft-beyonce-savage-remix-polskie-tumaczenie-lyrics
Righteous,Juice WRLD,10,United states,2020-05-08,2020-05-15,Negative,https://genius.com/Juice-wrld-righteous-lyrics
Roses - Imanbek Remix,SAINt JHN,11,United states,2020-05-08,2020-05-15,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
WHATS POPPIN,Jack Harlow,12,United states,2020-05-08,2020-05-15,Negative,https://genius.com/Jack-harlow-whats-poppin-lyrics
Say So,Doja Cat,13,United states,2020-05-08,2020-05-15,Positive,https://genius.com/Doja-cat-say-so-lyrics
After Party,Don Toliver,14,United states,2020-05-08,2020-05-15,Positive,https://genius.com/Don-toliver-after-party-lyrics
