song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Blinding Lights,The Weeknd,1,France,2020-04-17,2020-04-24,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Lettre à une femme,Ninho,2,France,2020-04-17,2020-04-24,Positive,https://genius.com/Ninho-lettre-a-une-femme-lyrics
Roses - Imanbek Remix,SAINt JHN,3,France,2020-04-17,2020-04-24,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
6.3,Naps,4,France,2020-04-17,2020-04-24,could not determine analysis,
Je vous déteste tous,Lorenzo,5,France,2020-04-17,2020-04-24,Positive,https://genius.com/Lorenzo-je-vous-deteste-tous-lyrics
The Box,Roddy Ricch,6,France,2020-04-17,2020-04-24,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Toosie Slide,Drake,7,France,2020-04-17,2020-04-24,Positive,https://genius.com/Drake-toosie-slide-lyrics
MD (feat. Niska),4Keus,8,France,2020-04-17,2020-04-24,Negative,https://genius.com/4keus-md-lyrics
Prison pour mineurs,Hatik,9,France,2020-04-17,2020-04-24,Negative,https://genius.com/Hatik-prison-pour-mineurs-lyrics
ily (i love you baby) (feat. Emilee),Surf Mesa,10,France,2020-04-17,2020-04-24,Positive,https://genius.com/Surf-mesa-ily-i-love-you-baby-lyrics
Ne reviens pas,Gradur,11,France,2020-04-17,2020-04-24,Negative,https://genius.com/Gradur-ne-reviens-pas-lyrics
Meleğim,Soolking,12,France,2020-04-17,2020-04-24,Positive,https://genius.com/Soolking-melegim-lyrics
Sousou,Jul,13,France,2020-04-17,2020-04-24,Positive,https://genius.com/Jul-sousou-lyrics
Blanche,Maes,14,France,2020-04-17,2020-04-24,Negative,https://genius.com/Maes-blanche-lyrics
Tusa,KAROL G,15,France,2020-04-17,2020-04-24,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Distant,Maes,16,France,2020-04-17,2020-04-24,Negative,https://genius.com/Maes-distant-lyrics
Angela,Hatik,17,France,2020-04-17,2020-04-24,Negative,https://genius.com/Hatik-angela-lyrics
Crois-moi (feat. Ninho),DA Uzi,18,France,2020-04-17,2020-04-24,Negative,https://genius.com/Da-uzi-crois-moi-lyrics
Train de vie (feat. PLK),Leto,19,France,2020-04-17,2020-04-24,Positive,https://genius.com/Leto-train-de-vie-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,20,France,2020-04-17,2020-04-24,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
THE SCOTTS,THE SCOTTS,1,France,2020-04-24,2020-05-01,Positive,https://genius.com/The-scotts-the-scotts-lyrics
Blinding Lights,The Weeknd,2,France,2020-04-24,2020-05-01,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Lettre à une femme,Ninho,3,France,2020-04-24,2020-05-01,Positive,https://genius.com/Ninho-lettre-a-une-femme-lyrics
SICKO MODE,Travis Scott,4,France,2020-04-24,2020-05-01,Positive,https://genius.com/Travis-scott-sicko-mode-lyrics
Roses - Imanbek Remix,SAINt JHN,5,France,2020-04-24,2020-05-01,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
