song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Favorito,Camilo,1,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Camilo-favorito-lyrics
Yo Perreo Sola,Bad Bunny,2,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Bad-bunny-yo-perreo-sola-lyrics
Safaera,Bad Bunny,3,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Bad-bunny-jowell-and-randy-and-nengo-flow-safaera-lyrics
PORFA,Feid,4,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Feid-and-justin-quiles-porfa-lyrics
Tattoo,Rauw Alejandro,5,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Rauw-alejandro-tattoo-lyrics
Tusa,KAROL G,6,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Por Primera Vez,Camilo,7,Argentina,2020-04-17,2020-04-24,Positive,https://genius.com/Camilo-and-evaluna-montaner-por-primera-vez-lyrics
Rojo,J Balvin,8,Argentina,2020-04-17,2020-04-24,Neutral,https://genius.com/J-balvin-rojo-lyrics
Hola - Remix,Dalex,9,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Diosa,Myke Towers,10,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Myke-towers-diosa-lyrics
Elegí (feat. Dímelo Flow),Rauw Alejandro,11,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Rauw-alejandro-dalex-and-lenny-tavarez-elegi-lyrics
Inolvidable,Ovy On The Drums,12,Argentina,2020-04-17,2020-04-24,Positive,https://genius.com/Ovy-on-the-drums-and-beele-inolvidable-lyrics
Dance Monkey,Tones And I,13,Argentina,2020-04-17,2020-04-24,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Sigues Con El,Dímelo Flow,14,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Morado,J Balvin,15,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/J-balvin-morado-lyrics
La Difícil,Bad Bunny,16,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Bad-bunny-la-dificil-lyrics
Loco,Beéle,17,Argentina,2020-04-17,2020-04-24,Positive,https://genius.com/Beele-loco-lyrics
Fantasias,Rauw Alejandro,18,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Amarillo,J Balvin,19,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/J-balvin-amarillo-lyrics
Ignorantes,Bad Bunny,20,Argentina,2020-04-17,2020-04-24,Negative,https://genius.com/Bad-bunny-and-sech-ignorantes-lyrics
Favorito,Camilo,1,Argentina,2020-04-24,2020-05-01,Negative,https://genius.com/Camilo-favorito-lyrics
