song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Dance Monkey,Tones And I,1,Israel,2019-11-29,2019-12-06,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
נחכה לך,Nathan Goshen,2,Israel,2019-11-29,2019-12-06,Neutral,https://genius.com/Nathan-goshen-ishay-ribo-nechake-lecha-lyrics
ROXANNE,Arizona Zervas,3,Israel,2019-11-29,2019-12-06,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
מסע,Eliad,4,Israel,2019-11-29,2019-12-06,Neutral,https://genius.com/Eliad-masa-lyrics
Señorita,Shawn Mendes,5,Israel,2019-11-29,2019-12-06,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
אגרוף,Eden Ben Zaken,6,Israel,2019-11-29,2019-12-06,Neutral,https://genius.com/Eden-ben-zaken-egrof-lyrics
Falling,Trevor Daniel,7,Israel,2019-11-29,2019-12-06,Positive,https://genius.com/Trevor-daniel-falling-lyrics
אלוף העולם,Hanan Ben Ari,8,Israel,2019-11-29,2019-12-06,Neutral,https://genius.com/Hanan-ben-ari-aluf-haolam-lyrics
Someone You Loved,Lewis Capaldi,9,Israel,2019-11-29,2019-12-06,Positive,https://genius.com/Lewis-capaldi-someone-you-loved-lyrics
Don't Start Now,Dua Lipa,10,Israel,2019-11-29,2019-12-06,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
everything i wanted,Billie Eilish,11,Israel,2019-11-29,2019-12-06,Negative,https://genius.com/Billie-eilish-everything-i-wanted-lyrics
כתבתי עלייך שיר,Omer Adam,12,Israel,2019-11-29,2019-12-06,Neutral,https://genius.com/Omer-adam-katavti-alayich-shir-lyrics
לשוב הביתה,Ishay Ribo,13,Israel,2019-11-29,2019-12-06,Neutral,https://genius.com/Ishay-ribo-lashuv-habaita-lyrics
הלב שלי,Ishay Ribo,14,Israel,2019-11-29,2019-12-06,could not determine analysis,
Memories,Maroon 5,15,Israel,2019-11-29,2019-12-06,Positive,https://genius.com/Maroon-5-memories-lyrics
bad guy,Billie Eilish,16,Israel,2019-11-29,2019-12-06,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Circles,Post Malone,17,Israel,2019-11-29,2019-12-06,Positive,https://genius.com/Post-malone-circles-lyrics
ממה את מפחדת,Eyal Golan,18,Israel,2019-11-29,2019-12-06,Neutral,https://genius.com/Eyal-golan-benaia-barabi-mimah-at-mefachedet-lyrics
'פאוץ,Noa Kirel,19,Israel,2019-11-29,2019-12-06,Neutral,https://genius.com/Noa-kirel-pouch-lyrics
Heartless,The Weeknd,20,Israel,2019-11-29,2019-12-06,Negative,https://genius.com/The-weeknd-heartless-lyrics
Dance Monkey,Tones And I,1,Israel,2019-12-06,2019-12-13,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
נחכה לך,Nathan Goshen,2,Israel,2019-12-06,2019-12-13,Neutral,https://genius.com/Nathan-goshen-ishay-ribo-nechake-lecha-lyrics
ROXANNE,Arizona Zervas,3,Israel,2019-12-06,2019-12-13,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
Señorita,Shawn Mendes,4,Israel,2019-12-06,2019-12-13,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
מסע,Eliad,5,Israel,2019-12-06,2019-12-13,Neutral,https://genius.com/Eliad-masa-lyrics
Falling,Trevor Daniel,6,Israel,2019-12-06,2019-12-13,Positive,https://genius.com/Trevor-daniel-falling-lyrics
אלוף העולם,Hanan Ben Ari,7,Israel,2019-12-06,2019-12-13,Neutral,https://genius.com/Hanan-ben-ari-aluf-haolam-lyrics
