song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Lettre à une femme,Ninho,1,France,2020-03-20,2020-03-27,Positive,https://genius.com/Ninho-lettre-a-une-femme-lyrics
Blinding Lights,The Weeknd,2,France,2020-03-20,2020-03-27,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
6.3,Naps,3,France,2020-03-20,2020-03-27,could not determine analysis,
The Box,Roddy Ricch,4,France,2020-03-20,2020-03-27,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Ne reviens pas,Gradur,5,France,2020-03-20,2020-03-27,Negative,https://genius.com/Gradur-ne-reviens-pas-lyrics
Meleğim,Soolking,6,France,2020-03-20,2020-03-27,Positive,https://genius.com/Soolking-melegim-lyrics
Zipette,Ninho,7,France,2020-03-20,2020-03-27,Positive,https://genius.com/Ninho-zipette-lyrics
Promo (feat. Damso),Ninho,8,France,2020-03-20,2020-03-27,Negative,https://genius.com/Genius-english-translations-ninho-promo-ft-damso-english-translation-lyrics
MD (feat. Niska),4Keus,9,France,2020-03-20,2020-03-27,Negative,https://genius.com/4keus-md-lyrics
Tusa,KAROL G,10,France,2020-03-20,2020-03-27,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Distant,Maes,11,France,2020-03-20,2020-03-27,Negative,https://genius.com/Maes-distant-lyrics
Dance Monkey,Tones And I,12,France,2020-03-20,2020-03-27,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Blanche,Maes,13,France,2020-03-20,2020-03-27,Negative,https://genius.com/Maes-blanche-lyrics
Moulaga,Heuss L'enfoiré,14,France,2020-03-20,2020-03-27,Negative,https://genius.com/Heuss-lenfoire-moulaga-lyrics
93% [Tijuana],GLK,15,France,2020-03-20,2020-03-27,Negative,https://genius.com/Glk-93-tijuana-lyrics
Don't Start Now,Dua Lipa,16,France,2020-03-20,2020-03-27,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Roses - Imanbek Remix,SAINt JHN,17,France,2020-03-20,2020-03-27,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Dans l'espace (feat. Heuss l'Enfoiré),Gambi,18,France,2020-03-20,2020-03-27,Positive,https://genius.com/Gambi-dans-lespace-lyrics
40%,Aya Nakamura,19,France,2020-03-20,2020-03-27,Negative,https://genius.com/Aya-nakamura-40-lyrics
