song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Tusa,KAROL G,1,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Hola - Remix,Dalex,2,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Dance Monkey,Tones And I,3,Argentina,2020-01-24,2020-01-31,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Sigues Con El,Dímelo Flow,4,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Fantasias,Rauw Alejandro,5,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,6,Argentina,2020-01-24,2020-01-31,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Vete,Bad Bunny,7,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Bad-bunny-vete-lyrics
Muévelo,Nicky Jam,8,Argentina,2020-01-24,2020-01-31,Positive,https://genius.com/Daddy-yankee-and-nicky-jam-muevelo-lyrics
Bellaquita - Remix,Dalex,9,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Dalex-lenny-tavarez-and-anitta-bellaquita-remix-lyrics
Que Tire Pa Lante,Daddy Yankee,10,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Daddy-yankee-que-tire-pa-lante-lyrics
Perreo en La Luna,Rich Music LTD,11,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Rich-music-ltd-dalex-and-sech-perreo-en-la-luna-lyrics
Ya No Mas,Fer Palacio,12,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Fer-palacio-ya-no-mas-lyrics
China,Anuel AA,13,Argentina,2020-01-24,2020-01-31,could not determine analysis,
Recuerdo,TINI,14,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Tini-and-mau-y-ricky-recuerdo-lyrics
Adicto (with Anuel AA &amp; Ozuna),Tainy,15,Argentina,2020-01-24,2020-01-31,could not determine analysis,
Fresa,TINI,16,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Tini-fresa-lyrics
Morado,J Balvin,17,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/J-balvin-morado-lyrics
Blanco,J Balvin,18,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/J-balvin-blanco-lyrics
Whine Up,Nicky Jam,19,Argentina,2020-01-24,2020-01-31,Negative,https://genius.com/Nicky-jam-and-anuel-aa-whine-up-lyrics
Quizas,Rich Music LTD,20,Argentina,2020-01-24,2020-01-31,Positive,https://genius.com/Rich-music-ltd-dalex-and-sech-quizas-lyrics
