song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Calmo - feat. tha Supreme,Shiva,1,Italy,2020-01-24,2020-01-31,Positive,https://genius.com/Shiva-calmo-lyrics
blun7 a swishland,tha Supreme,2,Italy,2020-01-24,2020-01-31,Negative,https://genius.com/Tha-supreme-blun7-a-swishland-lyrics
Boogieman (feat. Salmo),Ghali,3,Italy,2020-01-24,2020-01-31,could not determine analysis,
ANSIA NO,FSK SATELLITE,4,Italy,2020-01-24,2020-01-31,Negative,https://genius.com/Fsk-satellite-ansia-no-lyrics
fuck 3x,tha Supreme,5,Italy,2020-01-24,2020-01-31,Negative,https://genius.com/Tha-supreme-fuck-3x-lyrics
Dance Monkey,Tones And I,6,Italy,2020-01-24,2020-01-31,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Boss,Paky,7,Italy,2020-01-24,2020-01-31,Positive,https://genius.com/Paky-boss-lyrics
Ti volevo dedicare (feat. J-AX &amp; Boomdabash),Rocco Hunt,8,Italy,2020-01-24,2020-01-31,could not determine analysis,
Stu core t'apparten,Rocco Hunt,9,Italy,2020-01-24,2020-01-31,Negative,https://genius.com/Rocco-hunt-stu-core-tapparten-lyrics
SUPREME - L'ego (feat. tha Supreme &amp; Sfera Ebbasta),Marracash,10,Italy,2020-01-24,2020-01-31,could not determine analysis,
Rapide,Mahmood,11,Italy,2020-01-24,2020-01-31,Negative,https://genius.com/Mahmood-rapide-lyrics
BRAVI A CADERE - I polmoni,Marracash,12,Italy,2020-01-24,2020-01-31,Negative,https://genius.com/Marracash-bravi-a-cadere-i-polmoni-lyrics
CRUDELIA - I nervi,Marracash,13,Italy,2020-01-24,2020-01-31,Negative,https://genius.com/Marracash-crudelia-i-nervi-lyrics
Godzilla (feat. Juice WRLD),Eminem,14,Italy,2020-01-24,2020-01-31,Neutral,https://genius.com/Mcdicon-russian-cover-godzilla-eminem-feat-juice-wrld-lyrics
Falling,Trevor Daniel,15,Italy,2020-01-24,2020-01-31,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Tutto Questo Sei Tu,Ultimo,16,Italy,2020-01-24,2020-01-31,Positive,https://genius.com/Ultimo-tutto-questo-sei-tu-lyrics
Soldi in Nero - feat. Sfera Ebbasta,Shiva,17,Italy,2020-01-24,2020-01-31,Positive,https://genius.com/Shiva-soldi-in-nero-lyrics
Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,18,Italy,2020-01-24,2020-01-31,Negative,https://genius.com/Aya-nakamura-pookie-capo-plaza-remix-lyrics
Allora ciao,Shade,19,Italy,2020-01-24,2020-01-31,Positive,https://genius.com/Shade-allora-ciao-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,20,Italy,2020-01-24,2020-01-31,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Calmo - feat. tha Supreme,Shiva,1,Italy,2020-01-31,2020-02-07,Positive,https://genius.com/Shiva-calmo-lyrics
blun7 a swishland,tha Supreme,2,Italy,2020-01-31,2020-02-07,Negative,https://genius.com/Tha-supreme-blun7-a-swishland-lyrics
Chance (feat. Capo Plaza),Shiva,3,Italy,2020-01-31,2020-02-07,Positive,https://genius.com/Shiva-chance-lyrics
Milano Ovest - feat. Marracash,Shiva,4,Italy,2020-01-31,2020-02-07,Negative,https://genius.com/Shiva-milano-ovest-lyrics
Boogieman (feat. Salmo),Ghali,5,Italy,2020-01-31,2020-02-07,could not determine analysis,
ANSIA NO,FSK SATELLITE,6,Italy,2020-01-31,2020-02-07,Negative,https://genius.com/Fsk-satellite-ansia-no-lyrics
Dance Monkey,Tones And I,7,Italy,2020-01-31,2020-02-07,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
fuck 3x,tha Supreme,8,Italy,2020-01-31,2020-02-07,Negative,https://genius.com/Tha-supreme-fuck-3x-lyrics
Domani,Shiva,9,Italy,2020-01-31,2020-02-07,Positive,https://genius.com/Shiva-domani-lyrics
Ti volevo dedicare (feat. J-AX &amp; Boomdabash),Rocco Hunt,10,Italy,2020-01-31,2020-02-07,could not determine analysis,
Rapide,Mahmood,11,Italy,2020-01-31,2020-02-07,Negative,https://genius.com/Mahmood-rapide-lyrics
BRAVI A CADERE - I polmoni,Marracash,12,Italy,2020-01-31,2020-02-07,Negative,https://genius.com/Marracash-bravi-a-cadere-i-polmoni-lyrics
SUPREME - L'ego (feat. tha Supreme &amp; Sfera Ebbasta),Marracash,13,Italy,2020-01-31,2020-02-07,could not determine analysis,
CRUDELIA - I nervi,Marracash,14,Italy,2020-01-31,2020-02-07,Negative,https://genius.com/Marracash-crudelia-i-nervi-lyrics
Falling,Trevor Daniel,15,Italy,2020-01-31,2020-02-07,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Scarabeo,Shiva,16,Italy,2020-01-31,2020-02-07,Positive,https://genius.com/Shiva-scarabeo-lyrics
Stu core t'apparten,Rocco Hunt,17,Italy,2020-01-31,2020-02-07,Negative,https://genius.com/Rocco-hunt-stu-core-tapparten-lyrics
Blinding Lights,The Weeknd,18,Italy,2020-01-31,2020-02-07,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Tutto Questo Sei Tu,Ultimo,19,Italy,2020-01-31,2020-02-07,Positive,https://genius.com/Ultimo-tutto-questo-sei-tu-lyrics
Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,20,Italy,2020-01-31,2020-02-07,Negative,https://genius.com/Aya-nakamura-pookie-capo-plaza-remix-lyrics
Fai rumore,Diodato,1,Italy,2020-02-07,2020-02-14,Neutral,https://genius.com/Diodato-fai-rumore-lyrics
Ringo Starr,Pinguini Tattici Nucleari,2,Italy,2020-02-07,2020-02-14,Negative,https://genius.com/Pinguini-tattici-nucleari-ringo-starr-lyrics
Me ne frego,Achille Lauro,3,Italy,2020-02-07,2020-02-14,Negative,https://genius.com/Achille-lauro-me-ne-frego-lyrics
Per sentirmi vivo,Fasma,4,Italy,2020-02-07,2020-02-14,Neutral,https://genius.com/Fasma-per-sentirmi-vivo-lyrics
Viceversa,Francesco Gabbani,5,Italy,2020-02-07,2020-02-14,Negative,https://genius.com/Francesco-gabbani-viceversa-lyrics
Musica (E Il Resto Scompare),Elettra Lamborghini,6,Italy,2020-02-07,2020-02-14,Positive,https://genius.com/Elettra-lamborghini-musica-e-il-resto-scompare-lyrics
Andromeda,Elodie,7,Italy,2020-02-07,2020-02-14,Negative,https://genius.com/Elodie-andromeda-lyrics
Tikibombom,Levante,8,Italy,2020-02-07,2020-02-14,Negative,https://genius.com/Levante-tikibombom-lyrics
blun7 a swishland,tha Supreme,9,Italy,2020-02-07,2020-02-14,Negative,https://genius.com/Tha-supreme-blun7-a-swishland-lyrics
Boogieman (feat. Salmo),Ghali,10,Italy,2020-02-07,2020-02-14,could not determine analysis,
Eden (feat. Dardust),Rancore,11,Italy,2020-02-07,2020-02-14,Positive,https://genius.com/Rancore-eden-lyrics
Rapide,Mahmood,12,Italy,2020-02-07,2020-02-14,Negative,https://genius.com/Mahmood-rapide-lyrics
Calmo - feat. tha Supreme,Shiva,13,Italy,2020-02-07,2020-02-14,Positive,https://genius.com/Shiva-calmo-lyrics
ANSIA NO,FSK SATELLITE,14,Italy,2020-02-07,2020-02-14,Negative,https://genius.com/Fsk-satellite-ansia-no-lyrics
