song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Rich Rich,Ufo361,1,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Ufo361-rich-rich-lyrics
Blinding Lights,The Weeknd,2,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Mios mit Bars,Luciano,3,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Luciano-mios-mit-bars-lyrics
Schüsse im Regen,Samra,4,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Samra-schusse-im-regen-lyrics
Baby,Joker Bra,5,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Joker-bra-and-vize-baby-lyrics
Weiss,Samra,6,Germany,2020-02-21,2020-02-28,Positive,https://genius.com/Samra-weiss-lyrics
Roller,Apache 207,7,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Apache-207-roller-lyrics
Matrix,Apache 207,8,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Apache-207-matrix-lyrics
Auf Wiedersehen,Mozzik,9,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Mozzik-auf-wiedersehen-lyrics
Kein Wort,Juju,10,Germany,2020-02-21,2020-02-28,Positive,https://genius.com/Juju-and-loredana-kein-wort-lyrics
Breaking Me,Topic,11,Germany,2020-02-21,2020-02-28,Positive,https://genius.com/Topic-breaking-me-lyrics
Dance Monkey,Tones And I,12,Germany,2020-02-21,2020-02-28,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
The Box,Roddy Ricch,13,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Verkackt,Gzuz,14,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Gzuz-and-bonez-mc-verkackt-lyrics
GRIND,Fler,15,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Fler-grind-lyrics
No Time To Die,Billie Eilish,16,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Billie-eilish-no-time-to-die-lyrics
Roses - Imanbek Remix,SAINt JHN,17,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Zu Ende,Samra,18,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Samra-and-elif-zu-ende-lyrics
Falling,Trevor Daniel,19,Germany,2020-02-21,2020-02-28,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Donuts,Gzuz,20,Germany,2020-02-21,2020-02-28,Negative,https://genius.com/Gzuz-donuts-lyrics
Matrix,Apache 207,1,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Apache-207-matrix-lyrics
100k Cash,Capital Bra,2,Germany,2020-02-28,2020-03-06,Positive,https://genius.com/Capital-bra-and-samra-100k-cash-lyrics
Blinding Lights,The Weeknd,3,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
D A YYY T O N A,Dardan,4,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Dardan-d-a-yyy-t-o-n-a-lyrics
Baby,Joker Bra,5,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Joker-bra-and-vize-baby-lyrics
Mios mit Bars,Luciano,6,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Luciano-mios-mit-bars-lyrics
Lass los,Dhurata Dora,7,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Dhurata-dora-and-azet-lass-los-lyrics
Roller,Apache 207,8,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Apache-207-roller-lyrics
Rich Rich,Ufo361,9,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Ufo361-rich-rich-lyrics
Breaking Me,Topic,10,Germany,2020-02-28,2020-03-06,Positive,https://genius.com/Topic-breaking-me-lyrics
Karakol,Capo,11,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Capo-karakol-lyrics
Kein Wort,Juju,12,Germany,2020-02-28,2020-03-06,Positive,https://genius.com/Juju-and-loredana-kein-wort-lyrics
Weiss,Samra,13,Germany,2020-02-28,2020-03-06,Positive,https://genius.com/Samra-weiss-lyrics
Schüsse im Regen,Samra,14,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Samra-schusse-im-regen-lyrics
Dance Monkey,Tones And I,15,Germany,2020-02-28,2020-03-06,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
The Box,Roddy Ricch,16,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Roses - Imanbek Remix,SAINt JHN,17,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Auf Wiedersehen,Mozzik,18,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Mozzik-auf-wiedersehen-lyrics
Schlafen,Ufo361,19,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Ufo361-bausa-and-the-cratez-schlafen-lyrics
In Your Eyes (feat. Alida),Robin Schulz,20,Germany,2020-02-28,2020-03-06,Negative,https://genius.com/Robin-schulz-in-your-eyes-lyrics
Angst,Loredana,1,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Loredana-angst-lyrics
Sip,Luciano,2,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Luciano-sip-lyrics
Matrix,Apache 207,3,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Apache-207-matrix-lyrics
Blinding Lights,The Weeknd,4,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
6 Uhr,Samra,5,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Samra-6-uhr-lyrics
100k Cash,Capital Bra,6,Germany,2020-03-06,2020-03-13,Positive,https://genius.com/Capital-bra-and-samra-100k-cash-lyrics
D A YYY T O N A,Dardan,7,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Dardan-d-a-yyy-t-o-n-a-lyrics
Roller,Apache 207,8,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Apache-207-roller-lyrics
Baby,Joker Bra,9,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Joker-bra-and-vize-baby-lyrics
Breaking Me,Topic,10,Germany,2020-03-06,2020-03-13,Positive,https://genius.com/Topic-breaking-me-lyrics
Dance Monkey,Tones And I,11,Germany,2020-03-06,2020-03-13,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
The Box,Roddy Ricch,12,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Kein Wort,Juju,13,Germany,2020-03-06,2020-03-13,Positive,https://genius.com/Juju-and-loredana-kein-wort-lyrics
Mios mit Bars,Luciano,14,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Luciano-mios-mit-bars-lyrics
U23,Mert,15,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Mert-and-z-u23-lyrics
Roses - Imanbek Remix,SAINt JHN,16,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Lass los,Dhurata Dora,17,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Dhurata-dora-and-azet-lass-los-lyrics
Rich Rich,Ufo361,18,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Ufo361-rich-rich-lyrics
Weiss,Samra,19,Germany,2020-03-06,2020-03-13,Positive,https://genius.com/Samra-weiss-lyrics
In Your Eyes (feat. Alida),Robin Schulz,20,Germany,2020-03-06,2020-03-13,Negative,https://genius.com/Robin-schulz-in-your-eyes-lyrics
"Bad Girls, Good Vibes",Ufo361,1,Germany,2020-03-13,2020-03-20,could not determine analysis,
