song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Ke Cap Gap Ba Gia (feat. BINZ),Hoang Thuy Linh,1,Vietnam,2020-04-17,2020-04-24,Positive,https://genius.com/Hoang-thuy-linh-ke-cap-gap-ba-gia-diamond-cut-diamond-lyrics
Vùng Ký Ức,Chillies,2,Vietnam,2020-04-17,2020-04-24,Negative,https://genius.com/Chillies-vung-ky-uc-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,3,Vietnam,2020-04-17,2020-04-24,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Mascara,Chillies,4,Vietnam,2020-04-17,2020-04-24,Neutral,https://genius.com/Chillies-mascara-lyrics
Lối Nhỏ,Đen,5,Vietnam,2020-04-17,2020-04-24,Neutral,https://genius.com/En-loi-nho-lyrics
Intentions (feat. Quavo),Justin Bieber,6,Vietnam,2020-04-17,2020-04-24,Positive,https://genius.com/Justin-bieber-and-quavo-intentions-lyrics
Say So,Doja Cat,7,Vietnam,2020-04-17,2020-04-24,Positive,https://genius.com/Doja-cat-say-so-lyrics
Señorita,Shawn Mendes,8,Vietnam,2020-04-17,2020-04-24,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
Don't Start Now,Dua Lipa,9,Vietnam,2020-04-17,2020-04-24,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Memories,Maroon 5,10,Vietnam,2020-04-17,2020-04-24,Positive,https://genius.com/Maroon-5-memories-lyrics
Bài Này Chill Phết,Đen,11,Vietnam,2020-04-17,2020-04-24,Positive,https://genius.com/En-bai-nay-chill-phet-lyrics
Break My Heart,Dua Lipa,12,Vietnam,2020-04-17,2020-04-24,Positive,https://genius.com/Dua-lipa-break-my-heart-lyrics
ON,BTS,13,Vietnam,2020-04-17,2020-04-24,Negative,https://genius.com/Bts-on-lyrics
Dance Monkey,Tones And I,14,Vietnam,2020-04-17,2020-04-24,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Có Em Đời Bỗng Vui,Chillies,15,Vietnam,2020-04-17,2020-04-24,Negative,https://genius.com/Chillies-co-em-oi-bong-vui-lyrics
Thanh Xuan,Da LAB,16,Vietnam,2020-04-17,2020-04-24,Negative,https://genius.com/Dalab-thanh-xuan-lyrics
Duyen Am,Hoang Thuy Linh,17,Vietnam,2020-04-17,2020-04-24,Neutral,https://genius.com/Hoang-thuy-linh-duyen-am-love-of-ghosts-lyrics
Boy With Luv (feat. Halsey),BTS,18,Vietnam,2020-04-17,2020-04-24,Positive,https://genius.com/Genius-nederlandse-vertalingen-bts-boy-with-luv-ft-halsey-nederlandse-vertalingen-lyrics
bad guy,Billie Eilish,19,Vietnam,2020-04-17,2020-04-24,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Can We Kiss Forever?,Kina,20,Vietnam,2020-04-17,2020-04-24,Negative,https://genius.com/Kina-can-we-kiss-forever-lyrics
Ke Cap Gap Ba Gia (feat. BINZ),Hoang Thuy Linh,1,Vietnam,2020-04-24,2020-05-01,Positive,https://genius.com/Hoang-thuy-linh-ke-cap-gap-ba-gia-diamond-cut-diamond-lyrics
