song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
คิด(แต่ไม่)ถึง (Same Page?),Tilly Birds,1,Thailand,2020-03-20,2020-03-27,could not determine analysis,
วาฬเกยตื้น,GUNGUN,2,Thailand,2020-03-20,2020-03-27,Neutral,https://genius.com/Gungun--lyrics
นิโคติน,Mirrr,3,Thailand,2020-03-20,2020-03-27,could not determine analysis,
ลงใจ,BOWKYLION,4,Thailand,2020-03-20,2020-03-27,Neutral,https://genius.com/Bowkylion-longjai-lyrics
ฝนตกไหม,Three Man Down,5,Thailand,2020-03-20,2020-03-27,could not determine analysis,
คิดถึงแต่,BOWKYLION,6,Thailand,2020-03-20,2020-03-27,Neutral,https://genius.com/Bowkylion-untold-lyrics
ดี๊ดี (UNEXPECTED),JAYLERR,7,Thailand,2020-03-20,2020-03-27,could not determine analysis,
คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,ไบร์ท วชิรวิชญ์,8,Thailand,2020-03-20,2020-03-27,could not determine analysis,
How To Love (feat. GRAY),ALLY,9,Thailand,2020-03-20,2020-03-27,Positive,https://genius.com/Genius-romanizations-ally-how-to-love-romanized-lyrics
WANNABE,ITZY,10,Thailand,2020-03-20,2020-03-27,Negative,https://genius.com/Itzy-wannabe-lyrics
เลือกคนที่เขารักเรา,Three Man Down,11,Thailand,2020-03-20,2020-03-27,could not determine analysis,
พักก่อน,MILLI,12,Thailand,2020-03-20,2020-03-27,Negative,https://genius.com/Milli-thai-rapper--lyrics
แอบดี (How to live without you),Stamp,13,Thailand,2020-03-20,2020-03-27,could not determine analysis,
รักได้ป่าว,Gavin D,14,Thailand,2020-03-20,2020-03-27,could not determine analysis,
ใกล้,Scrubb,15,Thailand,2020-03-20,2020-03-27,could not determine analysis,
1%,Stamp,16,Thailand,2020-03-20,2020-03-27,Positive,https://genius.com/Dj-js-1-sample-abuser-lyrics
หรือฉันคิดไปเอง,Zommarie,17,Thailand,2020-03-20,2020-03-27,could not determine analysis,
Intentions (feat. Quavo),Justin Bieber,18,Thailand,2020-03-20,2020-03-27,Positive,https://genius.com/Justin-bieber-and-quavo-intentions-lyrics
Psycho,Red Velvet,19,Thailand,2020-03-20,2020-03-27,Positive,https://genius.com/Red-velvet-psycho-lyrics
ถ้าฉันเป็นเขา,Indigo,20,Thailand,2020-03-20,2020-03-27,Positive,https://genius.com/Indigo-th-tah-chun-bpen-kao-lyrics
คิด(แต่ไม่)ถึง (Same Page?),Tilly Birds,1,Thailand,2020-03-27,2020-04-03,could not determine analysis,
วาฬเกยตื้น,GUNGUN,2,Thailand,2020-03-27,2020-04-03,Neutral,https://genius.com/Gungun--lyrics
นิโคติน,Mirrr,3,Thailand,2020-03-27,2020-04-03,could not determine analysis,
ลงใจ,BOWKYLION,4,Thailand,2020-03-27,2020-04-03,Neutral,https://genius.com/Bowkylion-longjai-lyrics
ฝนตกไหม,Three Man Down,5,Thailand,2020-03-27,2020-04-03,could not determine analysis,
คิดถึงแต่,BOWKYLION,6,Thailand,2020-03-27,2020-04-03,Neutral,https://genius.com/Bowkylion-untold-lyrics
คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,ไบร์ท วชิรวิชญ์,7,Thailand,2020-03-27,2020-04-03,could not determine analysis,
ดี๊ดี (UNEXPECTED),JAYLERR,8,Thailand,2020-03-27,2020-04-03,could not determine analysis,
ใกล้,Scrubb,9,Thailand,2020-03-27,2020-04-03,could not determine analysis,
คนเราจะแอบรักใครสักคนได้นานแค่ไหน,Rooftop,10,Thailand,2020-03-27,2020-04-03,Positive,https://genius.com/Rooftop--lyrics
How To Love (feat. GRAY),ALLY,11,Thailand,2020-03-27,2020-04-03,Positive,https://genius.com/Genius-romanizations-ally-how-to-love-romanized-lyrics
เลือกคนที่เขารักเรา,Three Man Down,12,Thailand,2020-03-27,2020-04-03,could not determine analysis,
แอบดี (How to live without you),Stamp,13,Thailand,2020-03-27,2020-04-03,could not determine analysis,
WANNABE,ITZY,14,Thailand,2020-03-27,2020-04-03,Negative,https://genius.com/Itzy-wannabe-lyrics
รักได้ป่าว,Gavin D,15,Thailand,2020-03-27,2020-04-03,could not determine analysis,
หรือฉันคิดไปเอง,Zommarie,16,Thailand,2020-03-27,2020-04-03,could not determine analysis,
พักก่อน,MILLI,17,Thailand,2020-03-27,2020-04-03,Negative,https://genius.com/Milli-thai-rapper--lyrics
1%,Stamp,18,Thailand,2020-03-27,2020-04-03,Positive,https://genius.com/Dj-js-1-sample-abuser-lyrics
ถ้าฉันเป็นเขา,Indigo,19,Thailand,2020-03-27,2020-04-03,Positive,https://genius.com/Indigo-th-tah-chun-bpen-kao-lyrics
ภาวนา,MEYOU,20,Thailand,2020-03-27,2020-04-03,could not determine analysis,
คิด(แต่ไม่)ถึง (Same Page?),Tilly Birds,1,Thailand,2020-04-03,2020-04-10,could not determine analysis,
วาฬเกยตื้น,GUNGUN,2,Thailand,2020-04-03,2020-04-10,Neutral,https://genius.com/Gungun--lyrics
นิโคติน,Mirrr,3,Thailand,2020-04-03,2020-04-10,could not determine analysis,
ฝนตกไหม,Three Man Down,4,Thailand,2020-04-03,2020-04-10,could not determine analysis,
ลงใจ,BOWKYLION,5,Thailand,2020-04-03,2020-04-10,Neutral,https://genius.com/Bowkylion-longjai-lyrics
ใกล้,Scrubb,6,Thailand,2020-04-03,2020-04-10,could not determine analysis,
คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,ไบร์ท วชิรวิชญ์,7,Thailand,2020-04-03,2020-04-10,could not determine analysis,
คิดถึงแต่,BOWKYLION,8,Thailand,2020-04-03,2020-04-10,Neutral,https://genius.com/Bowkylion-untold-lyrics
ดี๊ดี (UNEXPECTED),JAYLERR,9,Thailand,2020-04-03,2020-04-10,could not determine analysis,
คนเราจะแอบรักใครสักคนได้นานแค่ไหน,Rooftop,10,Thailand,2020-04-03,2020-04-10,Positive,https://genius.com/Rooftop--lyrics
เลือกคนที่เขารักเรา,Three Man Down,11,Thailand,2020-04-03,2020-04-10,could not determine analysis,
หรือฉันคิดไปเอง,Zommarie,12,Thailand,2020-04-03,2020-04-10,could not determine analysis,
แอบดี (How to live without you),Stamp,13,Thailand,2020-04-03,2020-04-10,could not determine analysis,
