song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Blinding Lights,The Weeknd,1,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Toosie Slide,Drake,2,United kingdom,2020-04-17,2020-04-24,Positive,https://genius.com/Drake-toosie-slide-lyrics
Roses - Imanbek Remix,SAINt JHN,3,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Blueberry Faygo,Lil Mosey,4,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/Lil-mosey-blueberry-faygo-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,5,United kingdom,2020-04-17,2020-04-24,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Say So,Doja Cat,6,United kingdom,2020-04-17,2020-04-24,Positive,https://genius.com/Doja-cat-say-so-lyrics
The Box,Roddy Ricch,7,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Don't Start Now,Dua Lipa,8,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Break My Heart,Dua Lipa,9,United kingdom,2020-04-17,2020-04-24,Positive,https://genius.com/Dua-lipa-break-my-heart-lyrics
Dance Monkey,Tones And I,10,United kingdom,2020-04-17,2020-04-24,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Physical,Dua Lipa,11,United kingdom,2020-04-17,2020-04-24,Positive,https://genius.com/Dua-lipa-physical-lyrics
Lonely,Joel Corry,12,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/Joel-corry-lonely-lyrics
Rover (feat. DTG),S1mba,13,United kingdom,2020-04-17,2020-04-24,Positive,https://genius.com/S1mba-rover-lyrics
Flowers (feat. Jaykae),Nathan Dawe,14,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/Nathan-dawe-flowers-lyrics
Rain,Aitch,15,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/Aitch-and-aj-tracey-rain-lyrics
Savage,Megan Thee Stallion,16,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/Megan-thee-stallion-savage-lyrics
Before You Go,Lewis Capaldi,17,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/Lewis-capaldi-before-you-go-lyrics
Intentions (feat. Quavo),Justin Bieber,18,United kingdom,2020-04-17,2020-04-24,Positive,https://genius.com/Justin-bieber-and-quavo-intentions-lyrics
Supalonely,BENEE,19,United kingdom,2020-04-17,2020-04-24,Negative,https://genius.com/Benee-supalonely-lyrics
Someone You Loved,Lewis Capaldi,20,United kingdom,2020-04-17,2020-04-24,Positive,https://genius.com/Lewis-capaldi-someone-you-loved-lyrics
Blinding Lights,The Weeknd,1,United kingdom,2020-04-24,2020-05-01,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Toosie Slide,Drake,2,United kingdom,2020-04-24,2020-05-01,Positive,https://genius.com/Drake-toosie-slide-lyrics
Roses - Imanbek Remix,SAINt JHN,3,United kingdom,2020-04-24,2020-05-01,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Houdini (feat. Swarmz &amp; Tion Wayne),KSI,4,United kingdom,2020-04-24,2020-05-01,could not determine analysis,
THE SCOTTS,THE SCOTTS,5,United kingdom,2020-04-24,2020-05-01,Positive,https://genius.com/The-scotts-the-scotts-lyrics
Blueberry Faygo,Lil Mosey,6,United kingdom,2020-04-24,2020-05-01,Negative,https://genius.com/Lil-mosey-blueberry-faygo-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,7,United kingdom,2020-04-24,2020-05-01,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Say So,Doja Cat,8,United kingdom,2020-04-24,2020-05-01,Positive,https://genius.com/Doja-cat-say-so-lyrics
Break My Heart,Dua Lipa,9,United kingdom,2020-04-24,2020-05-01,Positive,https://genius.com/Dua-lipa-break-my-heart-lyrics
goosebumps,Travis Scott,10,United kingdom,2020-04-24,2020-05-01,Positive,https://genius.com/Travis-scott-goosebumps-lyrics
Rain,Aitch,11,United kingdom,2020-04-24,2020-05-01,Negative,https://genius.com/Aitch-and-aj-tracey-rain-lyrics
Rover (feat. DTG),S1mba,12,United kingdom,2020-04-24,2020-05-01,Positive,https://genius.com/S1mba-rover-lyrics
SICKO MODE,Travis Scott,13,United kingdom,2020-04-24,2020-05-01,Positive,https://genius.com/Travis-scott-sicko-mode-lyrics
Dance Monkey,Tones And I,14,United kingdom,2020-04-24,2020-05-01,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
The Box,Roddy Ricch,15,United kingdom,2020-04-24,2020-05-01,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Don't Start Now,Dua Lipa,16,United kingdom,2020-04-24,2020-05-01,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
Righteous,Juice WRLD,17,United kingdom,2020-04-24,2020-05-01,Negative,https://genius.com/Juice-wrld-righteous-lyrics
Lonely,Joel Corry,18,United kingdom,2020-04-24,2020-05-01,Negative,https://genius.com/Joel-corry-lonely-lyrics
Physical,Dua Lipa,19,United kingdom,2020-04-24,2020-05-01,Positive,https://genius.com/Dua-lipa-physical-lyrics
ROCKSTAR (feat. Roddy Ricch),DaBaby,20,United kingdom,2020-04-24,2020-05-01,Positive,https://genius.com/Gallo-dababy-rockstar-ft-roddy-ricch-rnb-pop-electro-remix-lyrics
Toosie Slide,Drake,1,United kingdom,2020-05-01,2020-05-08,Positive,https://genius.com/Drake-toosie-slide-lyrics
Blinding Lights,The Weeknd,2,United kingdom,2020-05-01,2020-05-08,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Roses - Imanbek Remix,SAINt JHN,3,United kingdom,2020-05-01,2020-05-08,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
ROCKSTAR (feat. Roddy Ricch),DaBaby,4,United kingdom,2020-05-01,2020-05-08,Positive,https://genius.com/Gallo-dababy-rockstar-ft-roddy-ricch-rnb-pop-electro-remix-lyrics
Blueberry Faygo,Lil Mosey,5,United kingdom,2020-05-01,2020-05-08,Negative,https://genius.com/Lil-mosey-blueberry-faygo-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,6,United kingdom,2020-05-01,2020-05-08,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Houdini (feat. Swarmz &amp; Tion Wayne),KSI,7,United kingdom,2020-05-01,2020-05-08,could not determine analysis,
THE SCOTTS,THE SCOTTS,8,United kingdom,2020-05-01,2020-05-08,Positive,https://genius.com/The-scotts-the-scotts-lyrics
Rain,Aitch,9,United kingdom,2020-05-01,2020-05-08,Negative,https://genius.com/Aitch-and-aj-tracey-rain-lyrics
Rover (feat. DTG),S1mba,10,United kingdom,2020-05-01,2020-05-08,Positive,https://genius.com/S1mba-rover-lyrics
Chicago Freestyle (feat. Giveon),Drake,11,United kingdom,2020-05-01,2020-05-08,Negative,https://genius.com/Genius-traductions-francaises-drake-chicago-freestyle-ft-giveon-traduction-francaise-lyrics
Break My Heart,Dua Lipa,12,United kingdom,2020-05-01,2020-05-08,Positive,https://genius.com/Dua-lipa-break-my-heart-lyrics
Dinner Guest (feat. MoStack),AJ Tracey,13,United kingdom,2020-05-01,2020-05-08,Positive,https://genius.com/Aj-tracey-dinner-guest-lyrics
Savage Remix (feat. Beyoncé),Megan Thee Stallion,14,United kingdom,2020-05-01,2020-05-08,Positive,https://genius.com/Genius-polska-tumaczenia-megan-thee-stallion-ft-beyonce-savage-remix-polskie-tumaczenie-lyrics
Pain 1993 (with Playboi Carti),Drake,15,United kingdom,2020-05-01,2020-05-08,Positive,https://genius.com/Spotify-new-music-friday-05-01-20-annotated
Dance Monkey,Tones And I,16,United kingdom,2020-05-01,2020-05-08,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Say So,Doja Cat,17,United kingdom,2020-05-01,2020-05-08,Positive,https://genius.com/Doja-cat-say-so-lyrics
Don't Start Now,Dua Lipa,18,United kingdom,2020-05-01,2020-05-08,Negative,https://genius.com/Dua-lipa-dont-start-now-lyrics
The Box,Roddy Ricch,19,United kingdom,2020-05-01,2020-05-08,Negative,https://genius.com/Roddy-ricch-the-box-lyrics
Lonely,Joel Corry,20,United kingdom,2020-05-01,2020-05-08,Negative,https://genius.com/Joel-corry-lonely-lyrics
ROCKSTAR (feat. Roddy Ricch),DaBaby,1,United kingdom,2020-05-08,2020-05-15,Positive,https://genius.com/Gallo-dababy-rockstar-ft-roddy-ricch-rnb-pop-electro-remix-lyrics
Blinding Lights,The Weeknd,2,United kingdom,2020-05-08,2020-05-15,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Toosie Slide,Drake,3,United kingdom,2020-05-08,2020-05-15,Positive,https://genius.com/Drake-toosie-slide-lyrics
Roses - Imanbek Remix,SAINt JHN,4,United kingdom,2020-05-08,2020-05-15,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
