song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Rojo,J Balvin,1,Colombia,2020-03-20,2020-03-27,Neutral,https://genius.com/J-balvin-rojo-lyrics
Amarillo,J Balvin,2,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/J-balvin-amarillo-lyrics
Azul,J Balvin,3,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/J-balvin-azul-lyrics
Morado,J Balvin,4,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/J-balvin-morado-lyrics
Gris,J Balvin,5,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/J-balvin-gris-lyrics
Rosa,J Balvin,6,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/J-balvin-rosa-lyrics
Negro,J Balvin,7,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/J-balvin-negro-lyrics
Safaera,Bad Bunny,8,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/Bad-bunny-jowell-and-randy-and-nengo-flow-safaera-lyrics
Blanco,J Balvin,9,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/J-balvin-blanco-lyrics
Verde,J Balvin,10,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/J-balvin-and-sky-verde-lyrics
Arcoíris,J Balvin,11,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/J-balvin-and-mr-eazi-arcoiris-lyrics
Si Veo a Tu Mamá,Bad Bunny,12,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/Bad-bunny-si-veo-a-tu-mama-lyrics
Ignorantes,Bad Bunny,13,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/Bad-bunny-and-sech-ignorantes-lyrics
La Difícil,Bad Bunny,14,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/Bad-bunny-la-dificil-lyrics
Tusa,KAROL G,15,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Sigues Con El,Dímelo Flow,16,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Hola - Remix,Dalex,17,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Dance Monkey,Tones And I,18,Colombia,2020-03-20,2020-03-27,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Tattoo,Rauw Alejandro,19,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/Rauw-alejandro-tattoo-lyrics
La Santa,Bad Bunny,20,Colombia,2020-03-20,2020-03-27,Negative,https://genius.com/Bad-bunny-and-daddy-yankee-la-santa-lyrics
Rojo,J Balvin,1,Colombia,2020-03-27,2020-04-03,Neutral,https://genius.com/J-balvin-rojo-lyrics
Amarillo,J Balvin,2,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/J-balvin-amarillo-lyrics
Safaera,Bad Bunny,3,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/Bad-bunny-jowell-and-randy-and-nengo-flow-safaera-lyrics
Morado,J Balvin,4,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/J-balvin-morado-lyrics
Azul,J Balvin,5,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/J-balvin-azul-lyrics
Si Veo a Tu Mamá,Bad Bunny,6,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/Bad-bunny-si-veo-a-tu-mama-lyrics
Yo Perreo Sola,Bad Bunny,7,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/Bad-bunny-yo-perreo-sola-lyrics
Ignorantes,Bad Bunny,8,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/Bad-bunny-and-sech-ignorantes-lyrics
Tusa,KAROL G,9,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Sigues Con El,Dímelo Flow,10,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Blanco,J Balvin,11,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/J-balvin-blanco-lyrics
La Difícil,Bad Bunny,12,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/Bad-bunny-la-dificil-lyrics
Gris,J Balvin,13,Colombia,2020-03-27,2020-04-03,Negative,https://genius.com/J-balvin-gris-lyrics
