song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Tusa,KAROL G,1,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Sigues Con El,Dímelo Flow,2,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Vete,Bad Bunny,3,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Bad-bunny-vete-lyrics
Hola - Remix,Dalex,4,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Fantasias,Rauw Alejandro,5,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Girl,Myke Towers,6,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Myke-towers-girl-lyrics
Dance Monkey,Tones And I,7,Panama,2020-01-24,2020-01-31,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Si Te Vas,Sech,8,Panama,2020-01-24,2020-01-31,Positive,https://genius.com/Sech-and-ozuna-si-te-vas-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,9,Panama,2020-01-24,2020-01-31,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Bellaquita - Remix,Dalex,10,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Dalex-lenny-tavarez-and-anitta-bellaquita-remix-lyrics
Whine Up,Nicky Jam,11,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Nicky-jam-and-anuel-aa-whine-up-lyrics
China,Anuel AA,12,Panama,2020-01-24,2020-01-31,could not determine analysis,
Infeliz,Arcangel,13,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Arcangel-and-bad-bunny-infeliz-lyrics
Adicto (with Anuel AA &amp; Ozuna),Tainy,14,Panama,2020-01-24,2020-01-31,could not determine analysis,
Me Gusta,Shakira,15,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Shakira-and-anuel-aa-me-gusta-lyrics
LA CANCIÓN,J Balvin,16,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/J-balvin-and-bad-bunny-la-cancion-lyrics
Quizas,Rich Music LTD,17,Panama,2020-01-24,2020-01-31,Positive,https://genius.com/Rich-music-ltd-dalex-and-sech-quizas-lyrics
Yummy,Justin Bieber,18,Panama,2020-01-24,2020-01-31,Positive,https://genius.com/Justin-bieber-yummy-lyrics
Morado,J Balvin,19,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/J-balvin-morado-lyrics
No Me Conoce - Remix,Jhay Cortez,20,Panama,2020-01-24,2020-01-31,Negative,https://genius.com/Jhay-cortez-j-balvin-and-bad-bunny-no-me-conoce-remix-lyrics
Tusa,KAROL G,1,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Definitivamente,Daddy Yankee,2,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Daddy-yankee-and-sech-definitivamente-lyrics
Sigues Con El,Dímelo Flow,3,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Vete,Bad Bunny,4,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Bad-bunny-vete-lyrics
Girl,Myke Towers,5,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Myke-towers-girl-lyrics
Hola - Remix,Dalex,6,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Dalex-lenny-tavarez-and-chencho-corleone-hola-remix-lyrics
Dance Monkey,Tones And I,7,Panama,2020-01-31,2020-02-07,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Fantasias,Rauw Alejandro,8,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Rauw-alejandro-and-farruko-fantasias-lyrics
Si Te Vas,Sech,9,Panama,2020-01-31,2020-02-07,Positive,https://genius.com/Sech-and-ozuna-si-te-vas-lyrics
RITMO (Bad Boys For Life),Black Eyed Peas,10,Panama,2020-01-31,2020-02-07,Positive,https://genius.com/The-black-eyed-peas-and-j-balvin-ritmo-bad-boys-for-life-lyrics
Bellaquita - Remix,Dalex,11,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Dalex-lenny-tavarez-and-anitta-bellaquita-remix-lyrics
Whine Up,Nicky Jam,12,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Nicky-jam-and-anuel-aa-whine-up-lyrics
Me Gusta,Shakira,13,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Shakira-and-anuel-aa-me-gusta-lyrics
China,Anuel AA,14,Panama,2020-01-31,2020-02-07,could not determine analysis,
Infeliz,Arcangel,15,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/Arcangel-and-bad-bunny-infeliz-lyrics
Adicto (with Anuel AA &amp; Ozuna),Tainy,16,Panama,2020-01-31,2020-02-07,could not determine analysis,
Quizas,Rich Music LTD,17,Panama,2020-01-31,2020-02-07,Positive,https://genius.com/Rich-music-ltd-dalex-and-sech-quizas-lyrics
LA CANCIÓN,J Balvin,18,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/J-balvin-and-bad-bunny-la-cancion-lyrics
Muévelo,Nicky Jam,19,Panama,2020-01-31,2020-02-07,Positive,https://genius.com/Daddy-yankee-and-nicky-jam-muevelo-lyrics
Morado,J Balvin,20,Panama,2020-01-31,2020-02-07,Negative,https://genius.com/J-balvin-morado-lyrics
Tusa,KAROL G,1,Panama,2020-02-07,2020-02-14,Negative,https://genius.com/Karol-g-and-nicki-minaj-tusa-lyrics
Sigues Con El,Dímelo Flow,2,Panama,2020-02-07,2020-02-14,Negative,https://genius.com/Arcangel-dimelo-flow-and-sech-sigues-con-el-lyrics
Definitivamente,Daddy Yankee,3,Panama,2020-02-07,2020-02-14,Negative,https://genius.com/Daddy-yankee-and-sech-definitivamente-lyrics
Keii,Anuel AA,4,Panama,2020-02-07,2020-02-14,Positive,https://genius.com/Anuel-aa-keii-lyrics
Girl,Myke Towers,5,Panama,2020-02-07,2020-02-14,Negative,https://genius.com/Myke-towers-girl-lyrics
