song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Toosie Slide,Drake,1,Germany,2020-04-17,2020-04-24,Positive,https://genius.com/Drake-toosie-slide-lyrics
365 Tage,Samra,2,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/Samra-and-capital-bra-365-tage-lyrics
BaeBae,Samra,3,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/Samra-baebae-lyrics
Blinding Lights,The Weeknd,4,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Roses - Imanbek Remix,SAINt JHN,5,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
Final Fantasy,Ufo361,6,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/Ufo361-final-fantasy-lyrics
WIE LANG?????????,Dardan,7,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/Dardan-wie-lang-lyrics
Shotz Fired,Bonez MC,8,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/Bonez-mc-shotz-fired-lyrics
Ausländer 2020,Mert,9,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/Mert-and-alpa-gun-auslander-2020-lyrics
Breaking Me,Topic,10,Germany,2020-04-17,2020-04-24,Positive,https://genius.com/Topic-breaking-me-lyrics
ily (i love you baby) (feat. Emilee),Surf Mesa,11,Germany,2020-04-17,2020-04-24,Positive,https://genius.com/Surf-mesa-ily-i-love-you-baby-lyrics
Du bist mein,Zuna,12,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/Zuna-loredana-and-srno-du-bist-mein-lyrics
Ich würd' lügen,KAYEF,13,Germany,2020-04-17,2020-04-24,Positive,https://genius.com/Kayef-ich-wurd-lugen-lyrics
Angels Sippen,Symba,14,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/Symba-angels-sippen-lyrics
What's Luv,Shindy,15,Germany,2020-04-17,2020-04-24,Positive,https://genius.com/Shindy-whats-luv-lyrics
death bed (coffee for your head) (feat. beabadoobee),Powfu,16,Germany,2020-04-17,2020-04-24,Positive,https://genius.com/Powfu-death-bed-coffee-for-your-head-lyrics
Dance Monkey,Tones And I,17,Germany,2020-04-17,2020-04-24,Neutral,https://genius.com/Tones-and-i-dance-monkey-lyrics
Salt,Ava Max,18,Germany,2020-04-17,2020-04-24,Positive,https://genius.com/Ava-max-salt-lyrics
H &lt;3 T E L,Dardan,19,Germany,2020-04-17,2020-04-24,could not determine analysis,
Roller,Apache 207,20,Germany,2020-04-17,2020-04-24,Negative,https://genius.com/Apache-207-roller-lyrics
Emotions,Ufo361,1,Germany,2020-04-24,2020-05-01,Negative,https://genius.com/Ufo361-emotions-lyrics
90-60-111,Shirin David,2,Germany,2020-04-24,2020-05-01,Negative,https://genius.com/Shirin-david-90-60-111-lyrics
Toosie Slide,Drake,3,Germany,2020-04-24,2020-05-01,Positive,https://genius.com/Drake-toosie-slide-lyrics
THE SCOTTS,THE SCOTTS,4,Germany,2020-04-24,2020-05-01,Positive,https://genius.com/The-scotts-the-scotts-lyrics
Blinding Lights,The Weeknd,5,Germany,2020-04-24,2020-05-01,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Roses - Imanbek Remix,SAINt JHN,6,Germany,2020-04-24,2020-05-01,Negative,https://genius.com/Saint-jhn-roses-imanbek-remix-lyrics
BaeBae,Samra,7,Germany,2020-04-24,2020-05-01,Negative,https://genius.com/Samra-baebae-lyrics
Final Fantasy,Ufo361,8,Germany,2020-04-24,2020-05-01,Negative,https://genius.com/Ufo361-final-fantasy-lyrics
Nicht verdient,Capital Bra,9,Germany,2020-04-24,2020-05-01,Negative,https://genius.com/Capital-bra-and-loredana-nicht-verdient-lyrics
Breaking Me,Topic,10,Germany,2020-04-24,2020-05-01,Positive,https://genius.com/Topic-breaking-me-lyrics
ily (i love you baby) (feat. Emilee),Surf Mesa,11,Germany,2020-04-24,2020-05-01,Positive,https://genius.com/Surf-mesa-ily-i-love-you-baby-lyrics
