song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
Pretender,Official HIGE DANdism,1,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/Official-hige-dandism-pretender-lyrics
Hakujitsu,King Gnu,2,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/King-gnu-hakujitsu-lyrics
I LOVE...,Official HIGE DANdism,3,Japan,2020-02-21,2020-02-28,Positive,https://genius.com/Official-hige-dandism-i-love-lyrics
宿命,Official HIGE DANdism,4,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/Official-hige-dandism-shukumei-lyrics
イエスタデイ,Official HIGE DANdism,5,Japan,2020-02-21,2020-02-28,could not determine analysis,
ノーダウト,Official HIGE DANdism,6,Japan,2020-02-21,2020-02-28,could not determine analysis,
115万キロのフィルム,Official HIGE DANdism,7,Japan,2020-02-21,2020-02-28,could not determine analysis,
Gurenge,LiSA,8,Japan,2020-02-21,2020-02-28,Negative,https://genius.com/Lisa-gurenge-lyrics
Machigaisagashi,Masaki Suda,9,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/Masaki-suda-machigai-sagashi-lyrics
Doron,King Gnu,10,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/King-gnu-doron-lyrics
Teenager Forever,King Gnu,11,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/King-gnu-teenager-forever-lyrics
Hikoutei,King Gnu,12,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/King-gnu-hikoutei-lyrics
マリーゴールド,Aimyon,13,Japan,2020-02-21,2020-02-28,could not determine analysis,
bad guy,Billie Eilish,14,Japan,2020-02-21,2020-02-28,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Stand By You,Official HIGE DANdism,15,Japan,2020-02-21,2020-02-28,Positive,https://genius.com/Official-hige-dandism-stand-by-you-lyrics
Umbrella,King Gnu,16,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/King-gnu-umbrella-lyrics
Sayonara Elegy,Masaki Suda,17,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/Masaki-suda-sayonara-elegy-lyrics
高嶺の花子さん,back number,18,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/Back-number--lyrics
インフェルノ,Mrs. GREEN APPLE,19,Japan,2020-02-21,2020-02-28,Neutral,https://genius.com/Mrs-green-apple-inferno-lyrics
ただ君に晴れ,ヨルシカ,20,Japan,2020-02-21,2020-02-28,could not determine analysis,
Pretender,Official HIGE DANdism,1,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/Official-hige-dandism-pretender-lyrics
I LOVE...,Official HIGE DANdism,2,Japan,2020-02-28,2020-03-06,Positive,https://genius.com/Official-hige-dandism-i-love-lyrics
Hakujitsu,King Gnu,3,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/King-gnu-hakujitsu-lyrics
宿命,Official HIGE DANdism,4,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/Official-hige-dandism-shukumei-lyrics
イエスタデイ,Official HIGE DANdism,5,Japan,2020-02-28,2020-03-06,could not determine analysis,
115万キロのフィルム,Official HIGE DANdism,6,Japan,2020-02-28,2020-03-06,could not determine analysis,
ノーダウト,Official HIGE DANdism,7,Japan,2020-02-28,2020-03-06,could not determine analysis,
Gurenge,LiSA,8,Japan,2020-02-28,2020-03-06,Negative,https://genius.com/Lisa-gurenge-lyrics
Machigaisagashi,Masaki Suda,9,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/Masaki-suda-machigai-sagashi-lyrics
Doron,King Gnu,10,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/King-gnu-doron-lyrics
Teenager Forever,King Gnu,11,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/King-gnu-teenager-forever-lyrics
マリーゴールド,Aimyon,12,Japan,2020-02-28,2020-03-06,could not determine analysis,
Hikoutei,King Gnu,13,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/King-gnu-hikoutei-lyrics
bad guy,Billie Eilish,14,Japan,2020-02-28,2020-03-06,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Stand By You,Official HIGE DANdism,15,Japan,2020-02-28,2020-03-06,Positive,https://genius.com/Official-hige-dandism-stand-by-you-lyrics
Umbrella,King Gnu,16,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/King-gnu-umbrella-lyrics
Sayonara Elegy,Masaki Suda,17,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/Masaki-suda-sayonara-elegy-lyrics
高嶺の花子さん,back number,18,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/Back-number--lyrics
ただ君に晴れ,ヨルシカ,19,Japan,2020-02-28,2020-03-06,could not determine analysis,
インフェルノ,Mrs. GREEN APPLE,20,Japan,2020-02-28,2020-03-06,Neutral,https://genius.com/Mrs-green-apple-inferno-lyrics
I LOVE...,Official HIGE DANdism,1,Japan,2020-03-06,2020-03-13,Positive,https://genius.com/Official-hige-dandism-i-love-lyrics
Pretender,Official HIGE DANdism,2,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/Official-hige-dandism-pretender-lyrics
Hakujitsu,King Gnu,3,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/King-gnu-hakujitsu-lyrics
宿命,Official HIGE DANdism,4,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/Official-hige-dandism-shukumei-lyrics
イエスタデイ,Official HIGE DANdism,5,Japan,2020-03-06,2020-03-13,could not determine analysis,
115万キロのフィルム,Official HIGE DANdism,6,Japan,2020-03-06,2020-03-13,could not determine analysis,
ノーダウト,Official HIGE DANdism,7,Japan,2020-03-06,2020-03-13,could not determine analysis,
Gurenge,LiSA,8,Japan,2020-03-06,2020-03-13,Negative,https://genius.com/Lisa-gurenge-lyrics
Machigaisagashi,Masaki Suda,9,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/Masaki-suda-machigai-sagashi-lyrics
Doron,King Gnu,10,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/King-gnu-doron-lyrics
マリーゴールド,Aimyon,11,Japan,2020-03-06,2020-03-13,could not determine analysis,
Teenager Forever,King Gnu,12,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/King-gnu-teenager-forever-lyrics
Hikoutei,King Gnu,13,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/King-gnu-hikoutei-lyrics
Stand By You,Official HIGE DANdism,14,Japan,2020-03-06,2020-03-13,Positive,https://genius.com/Official-hige-dandism-stand-by-you-lyrics
bad guy,Billie Eilish,15,Japan,2020-03-06,2020-03-13,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Sayonara Elegy,Masaki Suda,16,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/Masaki-suda-sayonara-elegy-lyrics
ただ君に晴れ,ヨルシカ,17,Japan,2020-03-06,2020-03-13,could not determine analysis,
高嶺の花子さん,back number,18,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/Back-number--lyrics
インフェルノ,Mrs. GREEN APPLE,19,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/Mrs-green-apple-inferno-lyrics
Umbrella,King Gnu,20,Japan,2020-03-06,2020-03-13,Neutral,https://genius.com/King-gnu-umbrella-lyrics
I LOVE...,Official HIGE DANdism,1,Japan,2020-03-13,2020-03-20,Positive,https://genius.com/Official-hige-dandism-i-love-lyrics
Pretender,Official HIGE DANdism,2,Japan,2020-03-13,2020-03-20,Neutral,https://genius.com/Official-hige-dandism-pretender-lyrics
Hakujitsu,King Gnu,3,Japan,2020-03-13,2020-03-20,Neutral,https://genius.com/King-gnu-hakujitsu-lyrics
宿命,Official HIGE DANdism,4,Japan,2020-03-13,2020-03-20,Neutral,https://genius.com/Official-hige-dandism-shukumei-lyrics
イエスタデイ,Official HIGE DANdism,5,Japan,2020-03-13,2020-03-20,could not determine analysis,
115万キロのフィルム,Official HIGE DANdism,6,Japan,2020-03-13,2020-03-20,could not determine analysis,
ノーダウト,Official HIGE DANdism,7,Japan,2020-03-13,2020-03-20,could not determine analysis,
Gurenge,LiSA,8,Japan,2020-03-13,2020-03-20,Negative,https://genius.com/Lisa-gurenge-lyrics
Machigaisagashi,Masaki Suda,9,Japan,2020-03-13,2020-03-20,Neutral,https://genius.com/Masaki-suda-machigai-sagashi-lyrics
マリーゴールド,Aimyon,10,Japan,2020-03-13,2020-03-20,could not determine analysis,
Doron,King Gnu,11,Japan,2020-03-13,2020-03-20,Neutral,https://genius.com/King-gnu-doron-lyrics
Teenager Forever,King Gnu,12,Japan,2020-03-13,2020-03-20,Neutral,https://genius.com/King-gnu-teenager-forever-lyrics
Stand By You,Official HIGE DANdism,13,Japan,2020-03-13,2020-03-20,Positive,https://genius.com/Official-hige-dandism-stand-by-you-lyrics
Hikoutei,King Gnu,14,Japan,2020-03-13,2020-03-20,Neutral,https://genius.com/King-gnu-hikoutei-lyrics
bad guy,Billie Eilish,15,Japan,2020-03-13,2020-03-20,Negative,https://genius.com/Billie-eilish-bad-guy-lyrics
Sayonara Elegy,Masaki Suda,16,Japan,2020-03-13,2020-03-20,Neutral,https://genius.com/Masaki-suda-sayonara-elegy-lyrics
ただ君に晴れ,ヨルシカ,17,Japan,2020-03-13,2020-03-20,could not determine analysis,
高嶺の花子さん,back number,18,Japan,2020-03-13,2020-03-20,Neutral,https://genius.com/Back-number--lyrics
インフェルノ,Mrs. GREEN APPLE,19,Japan,2020-03-13,2020-03-20,Neutral,https://genius.com/Mrs-green-apple-inferno-lyrics
Walking with you,Novelbright,20,Japan,2020-03-13,2020-03-20,could not determine analysis,
