song_name,song_artist,track number,country,start date,end date,Analysis,Lyrics
"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,1,India,2019-12-27,2020-01-03,could not determine analysis,
"Ghungroo (From ""War"")",Arijit Singh,2,India,2019-12-27,2020-01-03,could not determine analysis,
Falling,Trevor Daniel,3,India,2019-12-27,2020-01-03,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Yaad Piya Ki Aane Lagi,Neha Kakkar,4,India,2019-12-27,2020-01-03,could not determine analysis,
Makhna,Tanishk Bagchi,5,India,2019-12-27,2020-01-03,could not determine analysis,
Memories,Maroon 5,6,India,2019-12-27,2020-01-03,Positive,https://genius.com/Maroon-5-memories-lyrics
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,7,India,2019-12-27,2020-01-03,Neutral,https://genius.com/Arijit-singh-tujhe-kitna-chahne-lage-from-kabir-singh-lyrics
"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,8,India,2019-12-27,2020-01-03,Negative,https://genius.com/Badshah-and-neha-kakkar-garmi-from-street-dancer-3d-lyrics
Señorita,Shawn Mendes,9,India,2019-12-27,2020-01-03,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,10,India,2019-12-27,2020-01-03,Neutral,https://genius.com/Payal-dev-and-jubin-nautiyal-tum-hi-aana-from-marjaavaan-lyrics
ROXANNE,Arizona Zervas,11,India,2019-12-27,2020-01-03,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
"O Saki Saki (From ""Batla House"")",Neha Kakkar,12,India,2019-12-27,2020-01-03,Neutral,https://genius.com/Neha-kakkar-o-saki-saki-from-batla-house-lyrics
"Shaitan Ka Saala (From ""Housefull 4"")",Sohail Sen,13,India,2019-12-27,2020-01-03,could not determine analysis,
Filhall,B Praak,14,India,2019-12-27,2020-01-03,Neutral,https://genius.com/B-praak-filhall-lyrics
Pal Pal Dil Ke Paas- Title Track,Arijit Singh,15,India,2019-12-27,2020-01-03,could not determine analysis,
"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",Tony Kakkar,16,India,2019-12-27,2020-01-03,could not determine analysis,
Blinding Lights,The Weeknd,17,India,2019-12-27,2020-01-03,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
"Bekhayali (From ""Kabir Singh"")",Sachet Tandon,18,India,2019-12-27,2020-01-03,could not determine analysis,
Circles,Post Malone,19,India,2019-12-27,2020-01-03,Positive,https://genius.com/Post-malone-circles-lyrics
"Duniyaa (From ""Luka Chuppi"")",Akhil,20,India,2019-12-27,2020-01-03,Neutral,https://genius.com/Akhil-and-dhvani-bhanushali-duniyaa-from-luka-chuppi-lyrics
"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,1,India,2020-01-03,2020-01-10,could not determine analysis,
Yummy,Justin Bieber,2,India,2020-01-03,2020-01-10,Positive,https://genius.com/Justin-bieber-yummy-lyrics
Falling,Trevor Daniel,3,India,2020-01-03,2020-01-10,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Makhna,Tanishk Bagchi,4,India,2020-01-03,2020-01-10,could not determine analysis,
"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,5,India,2020-01-03,2020-01-10,Negative,https://genius.com/Badshah-and-neha-kakkar-garmi-from-street-dancer-3d-lyrics
"Ghungroo (From ""War"")",Arijit Singh,6,India,2020-01-03,2020-01-10,could not determine analysis,
Yaad Piya Ki Aane Lagi,Neha Kakkar,7,India,2020-01-03,2020-01-10,could not determine analysis,
Memories,Maroon 5,8,India,2020-01-03,2020-01-10,Positive,https://genius.com/Maroon-5-memories-lyrics
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,9,India,2020-01-03,2020-01-10,Neutral,https://genius.com/Arijit-singh-tujhe-kitna-chahne-lage-from-kabir-singh-lyrics
"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,10,India,2020-01-03,2020-01-10,could not determine analysis,
Señorita,Shawn Mendes,11,India,2020-01-03,2020-01-10,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
ROXANNE,Arizona Zervas,12,India,2020-01-03,2020-01-10,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,13,India,2020-01-03,2020-01-10,Neutral,https://genius.com/Payal-dev-and-jubin-nautiyal-tum-hi-aana-from-marjaavaan-lyrics
Blinding Lights,The Weeknd,14,India,2020-01-03,2020-01-10,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak,15,India,2020-01-03,2020-01-10,could not determine analysis,
"O Saki Saki (From ""Batla House"")",Neha Kakkar,16,India,2020-01-03,2020-01-10,Neutral,https://genius.com/Neha-kakkar-o-saki-saki-from-batla-house-lyrics
Filhall,B Praak,17,India,2020-01-03,2020-01-10,Neutral,https://genius.com/B-praak-filhall-lyrics
Circles,Post Malone,18,India,2020-01-03,2020-01-10,Positive,https://genius.com/Post-malone-circles-lyrics
Pal Pal Dil Ke Paas- Title Track,Arijit Singh,19,India,2020-01-03,2020-01-10,could not determine analysis,
"Shaitan Ka Saala (From ""Housefull 4"")",Sohail Sen,20,India,2020-01-03,2020-01-10,could not determine analysis,
"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,1,India,2020-01-10,2020-01-17,could not determine analysis,
"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,2,India,2020-01-10,2020-01-17,could not determine analysis,
Yummy,Justin Bieber,3,India,2020-01-10,2020-01-17,Positive,https://genius.com/Justin-bieber-yummy-lyrics
"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,4,India,2020-01-10,2020-01-17,Negative,https://genius.com/Badshah-and-neha-kakkar-garmi-from-street-dancer-3d-lyrics
Falling,Trevor Daniel,5,India,2020-01-10,2020-01-17,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Makhna,Tanishk Bagchi,6,India,2020-01-10,2020-01-17,could not determine analysis,
"Ghungroo (From ""War"")",Arijit Singh,7,India,2020-01-10,2020-01-17,could not determine analysis,
Yaad Piya Ki Aane Lagi,Neha Kakkar,8,India,2020-01-10,2020-01-17,could not determine analysis,
Rare,Selena Gomez,9,India,2020-01-10,2020-01-17,Positive,https://genius.com/Selena-gomez-rare-lyrics
Memories,Maroon 5,10,India,2020-01-10,2020-01-17,Positive,https://genius.com/Maroon-5-memories-lyrics
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,11,India,2020-01-10,2020-01-17,Neutral,https://genius.com/Arijit-singh-tujhe-kitna-chahne-lage-from-kabir-singh-lyrics
ROXANNE,Arizona Zervas,12,India,2020-01-10,2020-01-17,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,13,India,2020-01-10,2020-01-17,Neutral,https://genius.com/Payal-dev-and-jubin-nautiyal-tum-hi-aana-from-marjaavaan-lyrics
Señorita,Shawn Mendes,14,India,2020-01-10,2020-01-17,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak,15,India,2020-01-10,2020-01-17,could not determine analysis,
Blinding Lights,The Weeknd,16,India,2020-01-10,2020-01-17,Negative,https://genius.com/The-weeknd-blinding-lights-lyrics
Buttabomma - Telugu,Armaan Malik,17,India,2020-01-10,2020-01-17,could not determine analysis,
"O Saki Saki (From ""Batla House"")",Neha Kakkar,18,India,2020-01-10,2020-01-17,Neutral,https://genius.com/Neha-kakkar-o-saki-saki-from-batla-house-lyrics
Pal Pal Dil Ke Paas- Title Track,Arijit Singh,19,India,2020-01-10,2020-01-17,could not determine analysis,
"Shaitan Ka Saala (From ""Housefull 4"")",Sohail Sen,20,India,2020-01-10,2020-01-17,could not determine analysis,
"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,1,India,2020-01-17,2020-01-24,could not determine analysis,
"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,2,India,2020-01-17,2020-01-24,could not determine analysis,
"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,3,India,2020-01-17,2020-01-24,Negative,https://genius.com/Badshah-and-neha-kakkar-garmi-from-street-dancer-3d-lyrics
Yummy,Justin Bieber,4,India,2020-01-17,2020-01-24,Positive,https://genius.com/Justin-bieber-yummy-lyrics
Falling,Trevor Daniel,5,India,2020-01-17,2020-01-24,Positive,https://genius.com/Trevor-daniel-falling-lyrics
Makhna,Tanishk Bagchi,6,India,2020-01-17,2020-01-24,could not determine analysis,
"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa,7,India,2020-01-17,2020-01-24,Positive,https://genius.com/Guru-randhawa-tulsi-kumar-sachin-jigar-and-vee-lagdi-lahore-di-from-street-dancer-3d-lyrics
"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,8,India,2020-01-17,2020-01-24,could not determine analysis,
"Ghungroo (From ""War"")",Arijit Singh,9,India,2020-01-17,2020-01-24,could not determine analysis,
Black Swan,BTS,10,India,2020-01-17,2020-01-24,Positive,https://genius.com/Bts-black-swan-lyrics
Godzilla (feat. Juice WRLD),Eminem,11,India,2020-01-17,2020-01-24,Neutral,https://genius.com/Mcdicon-russian-cover-godzilla-eminem-feat-juice-wrld-lyrics
Yaad Piya Ki Aane Lagi,Neha Kakkar,12,India,2020-01-17,2020-01-24,could not determine analysis,
Memories,Maroon 5,13,India,2020-01-17,2020-01-24,Positive,https://genius.com/Maroon-5-memories-lyrics
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,14,India,2020-01-17,2020-01-24,Neutral,https://genius.com/Arijit-singh-tujhe-kitna-chahne-lage-from-kabir-singh-lyrics
"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak,15,India,2020-01-17,2020-01-24,could not determine analysis,
Señorita,Shawn Mendes,16,India,2020-01-17,2020-01-24,Positive,https://genius.com/Shawn-mendes-and-camila-cabello-senorita-lyrics
ROXANNE,Arizona Zervas,17,India,2020-01-17,2020-01-24,Positive,https://genius.com/Arizona-zervas-roxanne-lyrics
"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,18,India,2020-01-17,2020-01-24,Neutral,https://genius.com/Payal-dev-and-jubin-nautiyal-tum-hi-aana-from-marjaavaan-lyrics
Rare,Selena Gomez,19,India,2020-01-17,2020-01-24,Positive,https://genius.com/Selena-gomez-rare-lyrics
Buttabomma - Telugu,Armaan Malik,20,India,2020-01-17,2020-01-24,could not determine analysis,
